CNPJ_CIA,NOME_CIA,ANO,SETOR,ORIGEM,DT_REFER,X1_CG_AT,X2_PL_AT,X3_EBIT_AT,X4_PL_PT,altman_z_pp,zona_altman,comp_ok
03.220.438/0001-73,Equatorial Energia,2019,Energia,ITR,2019-03-31 03:00:00,0.08042088863120934,1.0,0.06996079783440765,2.194118463153096,6.561521977178703,Segura,4
03.220.438/0001-73,Equatorial Energia,2019,Energia,ITR,2019-06-30 03:00:00,0.12447388189014398,1.0,0.0899209837251931,2.433044459366786,7.235514358167768,Segura,4
03.220.438/0001-73,Equatorial Energia,2019,Energia,ITR,2019-09-30 03:00:00,0.11706496106195516,1.0,0.274355655379689,2.5109112138395986,8.508072923249514,Segura,4
03.220.438/0001-73,Equatorial Energia,2019,Energia,DFP,2019-12-31 03:00:00,0.1402768897867165,1.0,0.4229939212783767,2.356264464495209,9.496813235711521,Segura,4
03.220.438/0001-73,Equatorial Energia,2020,Energia,ITR,2020-03-31 03:00:00,0.11706563319071676,1.0,0.10799030381334174,2.276189944373849,7.143644836949299,Segura,4
03.220.438/0001-73,Equatorial Energia,2020,Energia,ITR,2020-06-30 03:00:00,0.12194601905891697,1.0,0.18546835353280677,2.1993821231221737,7.615664450045239,Segura,4
03.220.438/0001-73,Equatorial Energia,2020,Energia,ITR,2020-09-30 03:00:00,0.13928229084813679,1.0,0.29796327772847975,2.185450152262085,8.47072771417435,Segura,4
03.220.438/0001-73,Equatorial Energia,2020,Energia,DFP,2020-12-31 03:00:00,0.13451544079619218,1.0,0.38432251753126756,2.1023025786832505,8.932486317050552,Segura,4
03.220.438/0001-73,Equatorial Energia,2021,Energia,ITR,2021-03-31 03:00:00,0.16709271201684303,1.0,0.09237135314660533,2.2048661929090865,7.291973186530218,Segura,4
03.220.438/0001-73,Equatorial Energia,2021,Energia,ITR,2021-06-30 03:00:00,0.1785638195992228,1.0,0.17773535539509233,2.122166673496428,7.854035251997171,Segura,4
03.220.438/0001-73,Equatorial Energia,2021,Energia,ITR,2021-09-30 03:00:00,0.1350196925723802,1.0,0.21874333908113588,2.1286416275121005,7.850758130787752,Segura,4
03.220.438/0001-73,Equatorial Energia,2021,Energia,DFP,2021-12-31 03:00:00,0.1409816849579433,1.0,0.3035390695511413,2.236518449810402,8.572966773008698,Segura,4
03.220.438/0001-73,Equatorial Energia,2022,Energia,ITR,2022-03-31 03:00:00,0.1118494638150767,1.0,0.07837592694036799,2.3997068731150377,7.040110928436966,Segura,4
03.220.438/0001-73,Equatorial Energia,2022,Energia,ITR,2022-06-30 03:00:00,0.11556878607644643,1.0,0.13606546956860616,2.4571752406384784,7.512525194832923,Segura,4
03.220.438/0001-73,Equatorial Energia,2022,Energia,ITR,2022-09-30 03:00:00,0.09054488397673117,1.0,0.201364429038151,2.3551546628877325,7.68005579805585,Segura,4
03.220.438/0001-73,Equatorial Energia,2022,Energia,DFP,2022-12-31 03:00:00,-0.004530586990928464,1.0,0.22360124899637096,2.2282877526546265,7.07258188288248,Segura,4
03.220.438/0001-73,Equatorial Energia,2023,Energia,ITR,2023-03-31 03:00:00,0.08883855423420624,1.0,0.08361906501095297,2.610474923486518,7.145699702310841,Segura,4
03.220.438/0001-73,Equatorial Energia,2023,Energia,ITR,2023-06-30 03:00:00,0.0676565235701393,1.0,0.14401017811859046,2.4681238036921234,7.263105185453771,Segura,4
03.220.438/0001-73,Equatorial Energia,2023,Energia,ITR,2023-09-30 03:00:00,0.03841439888733441,1.0,0.22159602931539335,2.2976188811918363,7.413623598951785,Segura,4
03.220.438/0001-73,Equatorial Energia,2023,Energia,DFP,2023-12-31 03:00:00,0.09458902430227815,1.0,0.28138620324996505,2.3862812645331464,8.277014613022512,Segura,4
03.220.438/0001-73,Equatorial Energia,2024,Energia,ITR,2024-03-31 03:00:00,0.06178191371045436,1.0,0.07663183437711345,2.342315764016739,6.639686833172359,Segura,4
03.220.438/0001-73,Equatorial Energia,2024,Energia,ITR,2024-06-30 03:00:00,0.09192931828234734,1.0,0.14474458404736254,2.339687421039919,7.29241172482239,Segura,4
03.220.438/0001-73,Equatorial Energia,2024,Energia,ITR,2024-09-30 03:00:00,0.07687519770974174,1.0,0.20655285760157832,2.340193643897192,7.609539826150564,Segura,4
03.220.438/0001-73,Equatorial Energia,2024,Energia,DFP,2024-12-31 03:00:00,0.07664270028445756,1.0,0.28011167628627165,2.352101775622088,8.11483344291298,Segura,4
03.220.438/0001-73,Equatorial Energia,2025,Energia,ITR,2025-03-31 03:00:00,0.04454964553394198,1.0,0.07276083209792913,2.2309162401681784,6.383660518577329,Segura,4
03.220.438/0001-73,Equatorial Energia,2025,Energia,ITR,2025-06-30 03:00:00,0.042070070701096036,1.0,0.15556184120566666,2.2300424041042515,6.922899761010734,Segura,4
03.220.438/0001-73,Equatorial Energia,2025,Energia,ITR,2025-09-30 03:00:00,0.09358984458523287,1.0,0.21561310315319374,2.3514107810853657,7.791850753808224,Segura,4
07.859.971/0001-30,Taesa,2015,Energia,ITR,2015-03-31 03:00:00,0.1617250042846469,1.0,0.1206265623717192,1.7411989762062754,6.959785452261825,Segura,4
07.859.971/0001-30,Taesa,2015,Energia,ITR,2015-06-30 03:00:00,0.11981690086298284,1.0,0.23106384335770586,1.6213592629099929,7.301175123080443,Segura,4
07.859.971/0001-30,Taesa,2015,Energia,ITR,2015-09-30 03:00:00,0.1299482551386774,1.0,0.348008459377303,1.6600958185690158,8.194178010222666,Segura,4
07.859.971/0001-30,Taesa,2015,Energia,DFP,2015-12-31 02:00:00,0.1211614204546865,1.0,0.49616555023448344,1.6456180673658418,9.116950386492606,Segura,4
07.859.971/0001-30,Taesa,2016,Energia,ITR,2016-03-31 03:00:00,0.18809516834502193,1.0,0.13736702880020502,1.7418672410905225,7.24597134102577,Segura,4
07.859.971/0001-30,Taesa,2016,Energia,ITR,2016-06-30 03:00:00,0.1697974899758262,1.0,0.24818518593575842,1.817210838229173,7.9497473638703475,Segura,4
07.859.971/0001-30,Taesa,2016,Energia,ITR,2016-09-30 03:00:00,0.18509460684380433,1.0,0.3463817970869489,1.8043496087596407,8.696473386517274,Segura,4
07.859.971/0001-30,Taesa,2016,Energia,DFP,2016-12-31 02:00:00,0.10469041688618089,1.0,0.4410944940186909,1.5627438356507997,8.551805162012288,Segura,4
07.859.971/0001-30,Taesa,2017,Energia,ITR,2017-03-31 03:00:00,0.14086493742820397,1.0,0.09823823859137483,1.5391323882161176,6.46032396048998,Segura,4
07.859.971/0001-30,Taesa,2017,Energia,ITR,2017-06-30 03:00:00,0.1279360187244626,1.0,0.14512279481070062,1.5483377377242762,6.700240088570873,Segura,4
07.859.971/0001-30,Taesa,2017,Energia,ITR,2017-09-30 03:00:00,0.14303470633989215,1.0,0.2161423288483816,1.5266136348319672,7.253728440024382,Segura,4
07.859.971/0001-30,Taesa,2017,Energia,DFP,2017-12-31 02:00:00,0.1616447046613084,1.0,0.3303474565539639,1.6134390154496998,8.234435136843006,Segura,4
07.859.971/0001-30,Taesa,2018,Energia,ITR,2018-03-31 03:00:00,0.18096849880239058,1.0,0.1016129333098204,1.5917250212883598,6.801303536338453,Segura,4
07.859.971/0001-30,Taesa,2018,Energia,ITR,2018-06-30 03:00:00,0.1684459222961148,1.0,0.21760308552387173,1.6093444738685758,7.517109682544936,Segura,4
07.859.971/0001-30,Taesa,2018,Energia,ITR,2018-09-30 03:00:00,0.2204267454066768,1.0,0.3278224195712337,1.70806580932417,8.702435209176869,Segura,4
07.859.971/0001-30,Taesa,2018,Energia,DFP,2018-12-31 02:00:00,0.1486562552299167,1.0,0.49758610256335256,1.6509925449193186,9.312505815699268,Segura,4
07.859.971/0001-30,Taesa,2019,Energia,ITR,2019-03-31 03:00:00,0.17267309701751754,1.0,0.08652881828183442,1.676961848169951,6.73501911586729,Segura,4
07.859.971/0001-30,Taesa,2019,Energia,ITR,2019-06-30 03:00:00,0.2451706213435893,1.0,0.19198188696132787,1.8457174979107487,8.096440929200355,Segura,4
07.859.971/0001-30,Taesa,2019,Energia,ITR,2019-09-30 03:00:00,0.194101889570396,1.0,0.3333427937711579,1.7653046711502123,8.6269418744317,Segura,4
07.859.971/0001-30,Taesa,2019,Energia,DFP,2019-12-31 03:00:00,0.22902355267722746,1.0,0.3952734004061985,1.8958998503535869,9.409326599163531,Segura,4
07.859.971/0001-30,Taesa,2020,Energia,ITR,2020-03-31 03:00:00,0.17715693786164044,1.0,0.16374575293101193,1.9469876661837047,7.56685802156165,Segura,4
07.859.971/0001-30,Taesa,2020,Energia,ITR,2020-06-30 03:00:00,0.19604218815187574,1.0,0.29636337785072525,2.0507680839490985,8.690905141579732,Segura,4
07.859.971/0001-30,Taesa,2020,Energia,ITR,2020-09-30 03:00:00,0.1753914302522989,1.0,0.48149709532712487,2.071392795861327,9.821190698707753,Segura,4
07.859.971/0001-30,Taesa,2020,Energia,DFP,2020-12-31 03:00:00,0.10765493743929194,1.0,0.7190079536098857,2.0539239119877886,10.954569945447366,Segura,4
07.859.971/0001-30,Taesa,2021,Energia,ITR,2021-03-31 03:00:00,0.11473003637995331,1.0,0.17425248000500643,2.004534299775173,7.288366719050067,Segura,4
07.859.971/0001-30,Taesa,2021,Energia,ITR,2021-06-30 03:00:00,0.07455566404738688,1.0,0.3550238383853816,2.024899591538686,8.260989921216243,Segura,4
07.859.971/0001-30,Taesa,2021,Energia,ITR,2021-09-30 03:00:00,0.07963638346082592,1.0,0.49143225999299095,1.9727146595040514,9.156189855135171,Segura,4
07.859.971/0001-30,Taesa,2021,Energia,DFP,2021-12-31 03:00:00,0.045172967295738733,1.0,0.6179918354944612,1.9619672505883199,9.769305413100561,Segura,4
07.859.971/0001-30,Taesa,2022,Energia,ITR,2022-03-31 03:00:00,0.10888673607006545,1.0,0.1480191211474551,2.0044540095939074,7.0736621928041306,Segura,4
07.859.971/0001-30,Taesa,2022,Energia,ITR,2022-06-30 03:00:00,0.146670660058919,1.0,0.275536509232114,2.1616397101737292,8.34348656770873,Segura,4
07.859.971/0001-30,Taesa,2022,Energia,ITR,2022-09-30 03:00:00,0.14817239056197953,1.0,0.348875941199269,2.252278793147062,8.941349939750088,Segura,4
07.859.971/0001-30,Taesa,2022,Energia,DFP,2022-12-31 03:00:00,0.11948358205730275,1.0,0.41231608425658184,2.2799126658836486,9.208484683677966,Segura,4
07.859.971/0001-30,Taesa,2023,Energia,ITR,2023-03-31 03:00:00,0.11194788121106941,1.0,0.11009106175744104,2.4184394325609997,7.2735514399436685,Segura,4
07.859.971/0001-30,Taesa,2023,Energia,ITR,2023-06-30 03:00:00,0.12806492972166142,1.0,0.18924538361522278,2.3878239931864726,7.879050109714193,Segura,4
07.859.971/0001-30,Taesa,2023,Energia,ITR,2023-09-30 03:00:00,0.13713211576650025,1.0,0.25638058496959,2.3667214392204383,8.367521721605346,Segura,4
07.859.971/0001-30,Taesa,2023,Energia,DFP,2023-12-31 03:00:00,0.09013286059458299,1.0,0.41039642790740916,2.307190485319323,9.031685570623543,Segura,4
07.859.971/0001-30,Taesa,2024,Energia,ITR,2024-03-31 03:00:00,0.03508808666595848,1.0,0.10303323212352844,2.015396039944539,6.298727010340565,Segura,4
07.859.971/0001-30,Taesa,2024,Energia,ITR,2024-06-30 03:00:00,0.07942981130528866,1.0,0.21712876792313063,2.337282184584828,7.6943111764202,Segura,4
07.859.971/0001-30,Taesa,2024,Energia,ITR,2024-09-30 03:00:00,0.04625337185733385,1.0,0.3277803692066126,2.2014614607453264,8.077640734235139,Segura,4
07.859.971/0001-30,Taesa,2024,Energia,DFP,2024-12-31 03:00:00,0.027405092816130787,1.0,0.4687546647651205,2.1730015544159933,8.87146038823222,Segura,4
07.859.971/0001-30,Taesa,2025,Energia,ITR,2025-03-31 03:00:00,0.0682767766796765,1.0,0.1208507154459483,2.3413638338788476,6.978444488388241,Segura,4
07.859.971/0001-30,Taesa,2025,Energia,ITR,2025-06-30 03:00:00,0.028476578277679108,1.0,0.2555086672011813,2.108681979751428,7.377940675832512,Segura,4
07.859.971/0001-30,Taesa,2025,Energia,ITR,2025-09-30 03:00:00,0.062235650682595234,1.0,0.36605400143993816,2.2544845663444604,8.495357552815893,Segura,4
10.629.105/0001-68,Prio,2015,Petróleo,ITR,2015-03-31 03:00:00,0.5405547009511982,1.0,0.14222847102656017,1.3684087285350288,9.198643328500124,Segura,4
10.629.105/0001-68,Prio,2015,Petróleo,ITR,2015-06-30 03:00:00,0.5986036186291538,1.0,0.2594824148732636,1.4274994663645468,10.429436005838355,Segura,4
10.629.105/0001-68,Prio,2015,Petróleo,ITR,2015-09-30 03:00:00,0.5717629609217015,1.0,0.4102910913799182,1.4270785260135999,11.266353610033692,Segura,4
10.629.105/0001-68,Prio,2015,Petróleo,DFP,2015-12-31 02:00:00,0.6919060318409702,1.0,0.8418042933229796,1.1775928238128397,14.692300885010669,Segura,4
10.629.105/0001-68,Prio,2016,Petróleo,ITR,2016-03-31 03:00:00,0.6518367268945298,1.0,0.20234769466229538,1.1676868496798138,10.121896628722544,Segura,4
10.629.105/0001-68,Prio,2016,Petróleo,ITR,2016-06-30 03:00:00,0.6423628081758235,1.0,0.4687907629379762,1.1756568838126638,11.858613676579898,Segura,4
10.629.105/0001-68,Prio,2016,Petróleo,ITR,2016-09-30 03:00:00,0.6677680324890652,1.0,0.42352030796543205,1.2000633625419197,11.746681293324988,Segura,4
10.629.105/0001-68,Prio,2016,Petróleo,DFP,2016-12-31 02:00:00,0.6485403776346145,1.0,1.1869619325756744,1.1845066384174607,16.734541034529936,Segura,4
10.629.105/0001-68,Prio,2017,Petróleo,ITR,2017-03-31 03:00:00,0.4820140083067202,1.0,0.07128636332474476,1.2100477257467572,8.171606368068465,Segura,4
10.629.105/0001-68,Prio,2017,Petróleo,ITR,2017-06-30 03:00:00,0.47128369071955695,1.0,0.2167036014092471,1.156743013639817,9.022449376912242,Segura,4
10.629.105/0001-68,Prio,2017,Petróleo,ITR,2017-09-30 03:00:00,0.5254805064526034,1.0,0.32298878316218577,1.179572954589822,10.116188347498278,Segura,4
10.629.105/0001-68,Prio,2017,Petróleo,DFP,2017-12-31 02:00:00,0.505528997478758,1.0,0.38920838912127204,1.1619078559593812,10.411753847112951,Segura,4
10.629.105/0001-68,Prio,2018,Petróleo,ITR,2018-03-31 03:00:00,0.5044113361325794,1.0,0.10328001035471407,1.1495313634628197,8.46998796624936,Segura,4
10.629.105/0001-68,Prio,2018,Petróleo,ITR,2018-06-30 03:00:00,0.4358483533890014,1.0,0.33936430703122217,1.131540001876075,9.58781034345154,Segura,4
10.629.105/0001-68,Prio,2018,Petróleo,ITR,2018-09-30 03:00:00,0.4898894452261291,1.0,0.6714015792199838,1.135629791496433,12.177904654112954,Segura,4
10.629.105/0001-68,Prio,2018,Petróleo,DFP,2018-12-31 02:00:00,0.43496980930514884,1.0,0.7221861433135791,1.115768789081158,12.138050060644243,Segura,4
10.629.105/0001-68,Prio,2019,Petróleo,ITR,2019-03-31 03:00:00,-0.05698652749859611,1.0,0.06472323912437858,2.216396493547153,5.648324864749544,Segura,4
10.629.105/0001-68,Prio,2019,Petróleo,ITR,2019-06-30 03:00:00,0.027567820887575152,1.0,0.22853806485494893,2.10946550100926,7.191559476907472,Segura,4
10.629.105/0001-68,Prio,2019,Petróleo,ITR,2019-09-30 03:00:00,0.00035659730026036605,1.0,0.38618603195973383,1.8738639532551318,7.825066563977007,Segura,4
10.629.105/0001-68,Prio,2019,Petróleo,DFP,2019-12-31 03:00:00,-0.028542824619914454,1.0,0.6862725103561162,1.431529871568475,9.18761670523336,Segura,4
10.629.105/0001-68,Prio,2020,Petróleo,ITR,2020-03-31 03:00:00,-0.08448957875765206,1.0,0.2247265902180692,1.429752177773993,5.71715083627792,Segura,4
10.629.105/0001-68,Prio,2020,Petróleo,ITR,2020-06-30 03:00:00,-0.07620350521710853,1.0,0.3525877753098601,1.4838236240918785,6.6875096611544995,Segura,4
10.629.105/0001-68,Prio,2020,Petróleo,ITR,2020-09-30 03:00:00,-0.05666344125539602,1.0,0.5010133682832416,1.5361058622535768,7.868008815594241,Segura,4
10.629.105/0001-68,Prio,2020,Petróleo,DFP,2020-12-31 03:00:00,-0.04534691195853041,1.0,0.9129878873807143,1.281494448292984,10.443372031458075,Segura,4
10.629.105/0001-68,Prio,2021,Petróleo,ITR,2021-03-31 03:00:00,0.18660618976234428,1.0,0.12817412223065747,1.2149047947767309,6.621116740746563,Segura,4
10.629.105/0001-68,Prio,2021,Petróleo,ITR,2021-06-30 03:00:00,0.43906144985482415,1.0,0.24738540149459753,1.6603046286375323,9.54599286916075,Segura,4
10.629.105/0001-68,Prio,2021,Petróleo,ITR,2021-09-30 03:00:00,0.37033171908559476,1.0,0.3837806852255353,1.6558222611621345,10.00699565613734,Segura,4
10.629.105/0001-68,Prio,2021,Petróleo,DFP,2021-12-31 03:00:00,0.4107787510056118,1.0,0.6139775497372808,1.5859104419973098,11.745843704928514,Segura,4
10.629.105/0001-68,Prio,2022,Petróleo,ITR,2022-03-31 03:00:00,0.4587185912126802,1.0,0.22497555959490073,1.6863002178189395,9.551644947542801,Segura,4
10.629.105/0001-68,Prio,2022,Petróleo,ITR,2022-06-30 03:00:00,0.42979631261964646,1.0,0.3499789133141721,1.7816686276141578,10.30207416725098,Segura,4
10.629.105/0001-68,Prio,2022,Petróleo,ITR,2022-09-30 03:00:00,0.4869401096939421,1.0,0.48331331005907985,1.8686325681972984,11.66425675979644,Segura,4
10.629.105/0001-68,Prio,2022,Petróleo,DFP,2022-12-31 03:00:00,0.4538790258549185,1.0,0.5792532971276473,1.79990772850051,12.01993168123159,Segura,4
10.629.105/0001-68,Prio,2023,Petróleo,ITR,2023-03-31 03:00:00,0.027574555240453786,1.0,0.1969469656597178,1.855840791404663,6.713005522585577,Segura,4
10.629.105/0001-68,Prio,2023,Petróleo,ITR,2023-06-30 03:00:00,-0.015519765502798712,1.0,0.3533769683785196,1.75368908260409,7.3742571025395875,Segura,4
10.629.105/0001-68,Prio,2023,Petróleo,ITR,2023-09-30 03:00:00,0.043084519241027956,1.0,0.5765272371900354,1.7018934237216936,9.203885575045959,Segura,4
10.629.105/0001-68,Prio,2023,Petróleo,DFP,2023-12-31 03:00:00,0.06467688877215345,1.0,0.8604959384593909,1.6324981802944063,11.18093618610156,Segura,4
10.629.105/0001-68,Prio,2024,Petróleo,ITR,2024-03-31 03:00:00,0.10253016346992139,1.0,0.18799379501387922,1.6173023947165346,6.894083689308314,Segura,4
10.629.105/0001-68,Prio,2024,Petróleo,ITR,2024-06-30 03:00:00,0.14388521134672586,1.0,0.39043442324260275,1.624976264077831,8.533831387906535,Segura,4
10.629.105/0001-68,Prio,2024,Petróleo,ITR,2024-09-30 03:00:00,0.31862947493462934,1.0,0.49401628077845133,2.001965994518037,10.7720630566463,Segura,4
10.629.105/0001-68,Prio,2024,Petróleo,DFP,2024-12-31 03:00:00,0.07649186271378489,1.0,0.583456670965617,1.8825127557033423,9.659253841779885,Segura,4
10.629.105/0001-68,Prio,2025,Petróleo,ITR,2025-03-31 03:00:00,0.10398149365763175,1.0,0.08341029130113753,1.8763490465767214,6.472802254843265,Segura,4
10.629.105/0001-68,Prio,2025,Petróleo,ITR,2025-06-30 03:00:00,0.057058250994981505,1.0,0.33670727025288233,1.7281166414613287,7.711497456160843,Segura,4
10.629.105/0001-68,Prio,2025,Petróleo,ITR,2025-09-30 03:00:00,0.12481860576283739,1.0,0.3692472635351362,1.859116880630077,8.51222438942191,Segura,4
16.404.287/0001-55,Suzano,2015,Commodities,ITR,2015-03-31 03:00:00,0.13119628985153928,1.0,0.14096615327560263,2.2152874453256137,7.393992029030041,Segura,4
16.404.287/0001-55,Suzano,2015,Commodities,ITR,2015-06-30 03:00:00,0.11802521583340266,1.0,0.20741695142958938,2.1737789450107283,7.710555221735227,Segura,4
16.404.287/0001-55,Suzano,2015,Commodities,ITR,2015-09-30 03:00:00,0.10717366636792021,1.0,0.4105043410809162,2.283875119835931,9.11971729926504,Segura,4
16.404.287/0001-55,Suzano,2015,Commodities,DFP,2015-12-31 02:00:00,0.10893300191065211,1.0,0.47391339025834583,2.224730577977596,9.495265581946438,Segura,4
16.404.287/0001-55,Suzano,2016,Commodities,ITR,2016-03-31 03:00:00,0.12001981650610662,1.0,0.1541920254207531,2.0604574884824154,7.246980770014057,Segura,4
16.404.287/0001-55,Suzano,2016,Commodities,ITR,2016-06-30 03:00:00,0.1260464881403091,1.0,0.29349191513897455,2.009227720503733,8.168819738463256,Segura,4
16.404.287/0001-55,Suzano,2016,Commodities,ITR,2016-09-30 03:00:00,0.16985408011889844,1.0,0.33599433384750693,2.1068739894871324,8.844342377996709,Segura,4
16.404.287/0001-55,Suzano,2016,Commodities,DFP,2016-12-31 02:00:00,0.14284796382827042,1.0,0.38685418771520275,2.103953248780108,9.00589369537873,Segura,4
16.404.287/0001-55,Suzano,2017,Commodities,ITR,2017-03-31 03:00:00,0.1669598841214857,1.0,0.08079081595295491,2.133605634981098,7.138457039770955,Segura,4
16.404.287/0001-55,Suzano,2017,Commodities,ITR,2017-06-30 03:00:00,0.1395614382531903,1.0,0.14369886350186592,2.013255147281146,7.255097302318671,Segura,4
16.404.287/0001-55,Suzano,2017,Commodities,ITR,2017-09-30 03:00:00,0.155591694986284,1.0,0.26272899594275395,1.9602395878855086,8.104471939125114,Segura,4
16.404.287/0001-55,Suzano,2017,Commodities,DFP,2017-12-31 02:00:00,0.10828152540291895,1.0,0.3872079802174962,1.8606090300423674,8.526003915249209,Segura,4
16.404.287/0001-55,Suzano,2018,Commodities,ITR,2018-03-31 03:00:00,0.16002094935962446,1.0,0.11596534012768908,1.935772102525776,7.121585221109273,Segura,4
16.404.287/0001-55,Suzano,2018,Commodities,ITR,2018-06-30 03:00:00,0.2440495858956465,1.0,0.29726820372961327,2.399115410577991,9.377678793645332,Segura,4
16.404.287/0001-55,Suzano,2018,Commodities,ITR,2018-09-30 03:00:00,0.30343446300572674,1.0,0.39106836158825486,2.5409822125632044,10.546540790382004,Segura,4
16.404.287/0001-55,Suzano,2018,Commodities,DFP,2018-12-31 02:00:00,0.45872429321284525,1.0,0.3087040299748701,2.9822393213501446,11.475073732325043,Segura,4
16.404.287/0001-55,Suzano,2019,Commodities,ITR,2019-03-31 03:00:00,0.061478815003256894,1.0,0.07998261386201984,2.872785414485429,7.21720887678384,Segura,4
16.404.287/0001-55,Suzano,2019,Commodities,ITR,2019-06-30 03:00:00,0.09073868814515258,1.0,0.1321560923785509,3.1086745984610715,8.007443063400189,Segura,4
16.404.287/0001-55,Suzano,2019,Commodities,ITR,2019-09-30 03:00:00,0.07690710494589695,1.0,0.2738411848175582,3.5208058817865355,9.301569546294937,Segura,4
16.404.287/0001-55,Suzano,2019,Commodities,DFP,2019-12-31 03:00:00,0.07563248133647607,1.0,0.2876033520166462,3.3113837025424555,9.165796490788725,Segura,4
16.404.287/0001-55,Suzano,2020,Commodities,ITR,2020-03-31 03:00:00,0.0416338758660425,1.0,0.4007029864609814,5.289917791433942,11.780255975704673,Segura,4
16.404.287/0001-55,Suzano,2020,Commodities,ITR,2020-06-30 03:00:00,0.07345367195959301,1.0,0.525740549693691,6.557328748941701,14.16002776838532,Segura,4
16.404.287/0001-55,Suzano,2020,Commodities,ITR,2020-09-30 03:00:00,0.057885309483113406,1.0,0.6518547855362035,7.5986119565821335,15.998734343423752,Segura,4
16.404.287/0001-55,Suzano,2020,Commodities,DFP,2020-12-31 03:00:00,0.0961208163224891,1.0,0.6224781973114776,6.56347058300534,14.965250153164265,Segura,4
16.404.287/0001-55,Suzano,2021,Commodities,ITR,2021-03-31 03:00:00,0.09260829515448661,1.0,0.19920073019208875,7.717812816225601,13.30984278014115,Segura,4
16.404.287/0001-55,Suzano,2021,Commodities,ITR,2021-06-30 03:00:00,0.13959440230082615,1.0,0.32115416730085694,4.70314855171647,11.272201262657472,Segura,4
16.404.287/0001-55,Suzano,2021,Commodities,ITR,2021-09-30 03:00:00,0.18291599788794277,1.0,0.37835758552503485,5.024683829243883,12.278409941579216,Segura,4
16.404.287/0001-55,Suzano,2021,Commodities,DFP,2021-12-31 03:00:00,0.18954980616456787,1.0,0.4913240989177303,4.451604285418056,12.479329172855671,Segura,4
16.404.287/0001-55,Suzano,2022,Commodities,ITR,2022-03-31 03:00:00,0.21286881880581793,1.0,0.31279197391753333,3.4130479398143256,10.342081852897032,Segura,4
16.404.287/0001-55,Suzano,2022,Commodities,ITR,2022-06-30 03:00:00,0.18358522550859188,1.0,0.3277028787307146,3.3853638157112034,10.221114430903528,Segura,4
16.404.287/0001-55,Suzano,2022,Commodities,ITR,2022-09-30 03:00:00,0.18127929318998925,1.0,0.4694337904590501,3.139859529194271,10.900639740865131,Segura,4
16.404.287/0001-55,Suzano,2022,Commodities,DFP,2022-12-31 03:00:00,0.1698982900399802,1.0,0.656805804650113,2.7948178753906823,11.722826559071244,Segura,4
16.404.287/0001-55,Suzano,2023,Commodities,ITR,2023-03-31 03:00:00,0.1667673884687795,1.0,0.15116369896671022,2.524902688979391,8.020961948839847,Segura,4
16.404.287/0001-55,Suzano,2023,Commodities,ITR,2023-06-30 03:00:00,0.16786907598491418,1.0,0.3007224612938895,2.4027725610224833,8.904987267429581,Segura,4
16.404.287/0001-55,Suzano,2023,Commodities,ITR,2023-09-30 03:00:00,0.17409954441138953,1.0,0.3234706454293788,2.5540316842421116,9.257549017078357,Segura,4
16.404.287/0001-55,Suzano,2023,Commodities,DFP,2023-12-31 03:00:00,0.16556536781643816,1.0,0.442532169650998,2.4090630973667797,9.849441245165659,Segura,4
16.404.287/0001-55,Suzano,2024,Commodities,ITR,2024-03-31 03:00:00,0.16358223335674182,1.0,0.0865246997285367,2.509669454708146,7.549698360439546,Segura,4
16.404.287/0001-55,Suzano,2024,Commodities,ITR,2024-06-30 03:00:00,0.15264497973409344,1.0,0.26068152395290506,2.7159661100118915,8.86489532353166,Segura,4
16.404.287/0001-55,Suzano,2024,Commodities,ITR,2024-09-30 03:00:00,0.12588297512409424,1.0,0.30477985146449604,2.637371724585124,8.903153229469853,Segura,4
16.404.287/0001-55,Suzano,2024,Commodities,DFP,2024-12-31 03:00:00,0.10669782805857712,1.0,0.49875709026676257,2.9166085244199986,10.374024349297908,Segura,4
16.404.287/0001-55,Suzano,2025,Commodities,ITR,2025-03-31 03:00:00,0.13713317511233944,1.0,0.16712659325297577,3.0013199282976997,8.434070260109529,Segura,4
16.404.287/0001-55,Suzano,2025,Commodities,ITR,2025-06-30 03:00:00,0.1711934684311619,1.0,0.3048648718851188,2.852529138453601,9.426876687352701,Segura,4
16.404.287/0001-55,Suzano,2025,Commodities,ITR,2025-09-30 03:00:00,0.1779296702301645,1.0,0.3878631595563663,2.806755000247017,9.98075181918803,Segura,4
16.404.287/0001-55,Suzano,2026,Commodities,ITR,2026-03-31 03:00:00,0.182219196006682,1.0,0.12293229531540506,2.7546699938770165,8.173866443894223,Segura,4
16.590.234/0001-76,Arezzo,2015,Varejo,ITR,2015-03-31 03:00:00,0.522733148272276,1.0,0.11320665658306166,1.0484722787772343,8.5507740776204,Segura,4
16.590.234/0001-76,Arezzo,2015,Varejo,ITR,2015-06-30 03:00:00,0.5288598006137424,1.0,0.24788636780474474,1.0483924252865553,9.495928730224918,Segura,4
16.590.234/0001-76,Arezzo,2015,Varejo,ITR,2015-09-30 03:00:00,0.49472384996461427,1.0,0.3972932484076433,1.042569292121275,10.269896841794571,Segura,4
16.590.234/0001-76,Arezzo,2015,Varejo,DFP,2015-12-31 02:00:00,0.5473764210467148,1.0,0.5447119730943805,1.055981560004798,11.620034419265723,Segura,4
