CNPJ_CIA,NOME_CIA,SETOR,ANO_REF,DT_REFER,ORIGEM,DRE_3.01,DRE_3.01.01,DRE_3.01.02,DRE_3.01.03,DRE_3.01.04,DRE_3.01.05,DRE_3.02,DRE_3.02.01,DRE_3.02.02,DRE_3.02.03,DRE_3.02.04,DRE_3.02.05,DRE_3.02.06,DRE_3.02.07,DRE_3.02.08,DRE_3.03,DRE_3.04,DRE_3.04.01,DRE_3.04.01.01,DRE_3.04.01.02,DRE_3.04.01.03,DRE_3.04.02,DRE_3.04.02.01,DRE_3.04.02.02,DRE_3.04.02.03,DRE_3.04.02.04,DRE_3.04.02.05,DRE_3.04.02.06,DRE_3.04.03,DRE_3.04.03.01,DRE_3.04.03.02,DRE_3.04.04,DRE_3.04.04.01,DRE_3.04.04.02,DRE_3.04.04.03,DRE_3.04.04.04,DRE_3.04.05,DRE_3.04.05.01,DRE_3.04.05.02,DRE_3.04.05.03,DRE_3.04.05.04,DRE_3.04.05.05,DRE_3.04.05.06,DRE_3.04.05.07,DRE_3.04.05.08,DRE_3.04.06,DRE_3.04.06.01,DRE_3.04.06.02,DRE_3.04.06.03,DRE_3.05,DRE_3.06,DRE_3.06.01,DRE_3.06.01.01,DRE_3.06.01.02,DRE_3.06.01.03,DRE_3.06.01.04,DRE_3.06.02,DRE_3.06.02.01,DRE_3.06.02.02,DRE_3.06.02.03,DRE_3.06.02.04,DRE_3.06.02.05,DRE_3.06.02.06,DRE_3.07,DRE_3.08,DRE_3.08.01,DRE_3.08.02,DRE_3.09,DRE_3.10,DRE_3.10.01,DRE_3.10.01.01,DRE_3.10.01.02,DRE_3.10.01.03,DRE_3.10.02,DRE_3.10.02.01,DRE_3.11,DRE_3.11.01,DRE_3.11.02,DRE_3.99,DRE_3.99.01,DRE_3.99.01.01,DRE_3.99.01.02,DRE_3.99.01.03,DRE_3.99.02,DRE_3.99.02.01,DRE_3.99.02.02,DRE_3.99.02.03,BPA_1,BPA_1.01,BPA_1.01.01,BPA_1.01.01.01,BPA_1.01.01.02,BPA_1.01.01.03,BPA_1.01.01.04,BPA_1.01.02,BPA_1.01.02.01,BPA_1.01.02.01.01,BPA_1.01.02.01.02,BPA_1.01.02.01.03,BPA_1.01.02.01.04,BPA_1.01.02.01.05,BPA_1.01.02.01.06,BPA_1.01.02.02,BPA_1.01.02.02.01,BPA_1.01.02.03,BPA_1.01.02.03.01,BPA_1.01.03,BPA_1.01.03.01,BPA_1.01.03.01.01,BPA_1.01.03.01.02,BPA_1.01.03.01.03,BPA_1.01.03.02,BPA_1.01.03.02.01,BPA_1.01.03.02.02,BPA_1.01.03.02.03,BPA_1.01.03.02.04,BPA_1.01.03.02.05,BPA_1.01.03.02.06,BPA_1.01.03.02.07,BPA_1.01.03.02.08,BPA_1.01.03.02.09,BPA_1.01.03.02.10,BPA_1.01.03.02.11,BPA_1.01.03.02.12,BPA_1.01.04,BPA_1.01.04.01,BPA_1.01.04.02,BPA_1.01.05,BPA_1.01.06,BPA_1.01.06.01,BPA_1.01.06.01.01,BPA_1.01.06.01.02,BPA_1.01.06.01.03,BPA_1.01.06.01.04,BPA_1.01.07,BPA_1.01.07.01,BPA_1.01.07.02,BPA_1.01.08,BPA_1.01.08.01,BPA_1.01.08.01.01,BPA_1.01.08.01.02,BPA_1.01.08.02,BPA_1.01.08.03,BPA_1.01.08.03.01,BPA_1.01.08.03.02,BPA_1.01.08.03.03,BPA_1.01.08.03.04,BPA_1.01.08.03.05,BPA_1.01.08.03.06,BPA_1.01.08.03.07,BPA_1.01.08.03.08,BPA_1.01.08.03.09,BPA_1.01.08.03.10,BPA_1.02,BPA_1.02.01,BPA_1.02.01.01,BPA_1.02.01.01.01,BPA_1.02.01.01.02,BPA_1.02.01.01.03,BPA_1.02.01.02,BPA_1.02.01.02.01,BPA_1.02.01.02.02,BPA_1.02.01.03,BPA_1.02.01.03.01,BPA_1.02.01.03.02,BPA_1.02.01.04,BPA_1.02.01.04.01,BPA_1.02.01.04.02,BPA_1.02.01.04.03,BPA_1.02.01.04.04,BPA_1.02.01.05,BPA_1.02.01.06,BPA_1.02.01.06.01,BPA_1.02.01.06.02,BPA_1.02.01.07,BPA_1.02.01.07.01,BPA_1.02.01.07.02,BPA_1.02.01.07.03,BPA_1.02.01.08,BPA_1.02.01.08.01,BPA_1.02.01.08.03,BPA_1.02.01.08.04,BPA_1.02.01.09,BPA_1.02.01.09.01,BPA_1.02.01.09.02,BPA_1.02.01.09.03,BPA_1.02.01.09.04,BPA_1.02.01.09.05,BPA_1.02.01.09.06,BPA_1.02.01.09.07,BPA_1.02.01.09.08,BPA_1.02.01.09.09,BPA_1.02.01.09.10,BPA_1.02.01.09.11,BPA_1.02.01.09.12,BPA_1.02.01.09.13,BPA_1.02.01.09.14,BPA_1.02.01.09.15,BPA_1.02.01.10,BPA_1.02.01.10.01,BPA_1.02.01.10.02,BPA_1.02.01.10.03,BPA_1.02.01.10.04,BPA_1.02.01.10.05,BPA_1.02.01.10.06,BPA_1.02.01.10.07,BPA_1.02.01.10.08,BPA_1.02.01.10.09,BPA_1.02.01.10.10,BPA_1.02.01.10.11,BPA_1.02.01.10.12,BPA_1.02.01.10.13,BPA_1.02.01.10.14,BPA_1.02.01.10.15,BPA_1.02.01.10.16,BPA_1.02.02,BPA_1.02.02.01,BPA_1.02.02.01.01,BPA_1.02.02.01.04,BPA_1.02.02.01.05,BPA_1.02.02.02,BPA_1.02.02.02.01,BPA_1.02.02.02.02,BPA_1.02.03,BPA_1.02.03.01,BPA_1.02.03.01.01,BPA_1.02.03.01.02,BPA_1.02.03.02,BPA_1.02.03.02.01,BPA_1.02.03.02.02,BPA_1.02.03.02.03,BPA_1.02.03.03,BPA_1.02.03.03.01,BPA_1.02.04,BPA_1.02.04.01,BPA_1.02.04.01.01,BPA_1.02.04.01.02,BPA_1.02.04.01.03,BPA_1.02.04.01.04,BPA_1.02.04.01.05,BPA_1.02.04.01.06,BPA_1.02.04.01.07,BPA_1.02.04.01.08,BPA_1.02.04.02,BPA_1.02.04.02.01,BPA_1.02.04.02.02,BPP_2,BPP_2.01,BPP_2.01.01,BPP_2.01.01.01,BPP_2.01.01.01.01,BPP_2.01.01.02,BPP_2.01.01.02.01,BPP_2.01.01.02.02,BPP_2.01.01.02.03,BPP_2.01.01.02.04,BPP_2.01.02,BPP_2.01.02.01,BPP_2.01.02.01.01,BPP_2.01.02.01.02,BPP_2.01.02.01.03,BPP_2.01.02.02,BPP_2.01.02.02.01,BPP_2.01.02.02.02,BPP_2.01.03,BPP_2.01.03.01,BPP_2.01.03.01.01,BPP_2.01.03.01.02,BPP_2.01.03.01.03,BPP_2.01.03.01.04,BPP_2.01.03.01.05,BPP_2.01.03.01.06,BPP_2.01.03.01.20,BPP_2.01.03.02,BPP_2.01.03.02.01,BPP_2.01.03.02.02,BPP_2.01.03.03,BPP_2.01.03.03.01,BPP_2.01.04,BPP_2.01.04.01,BPP_2.01.04.01.01,BPP_2.01.04.01.02,BPP_2.01.04.02,BPP_2.01.04.02.01,BPP_2.01.04.02.02,BPP_2.01.04.03,BPP_2.01.04.03.01,BPP_2.01.05,BPP_2.01.05.01,BPP_2.01.05.01.01,BPP_2.01.05.01.03,BPP_2.01.05.01.04,BPP_2.01.05.02,BPP_2.01.05.02.01,BPP_2.01.05.02.02,BPP_2.01.05.02.03,BPP_2.01.05.02.04,BPP_2.01.05.02.05,BPP_2.01.05.02.06,BPP_2.01.05.02.07,BPP_2.01.05.02.08,BPP_2.01.05.02.09,BPP_2.01.05.02.10,BPP_2.01.05.02.11,BPP_2.01.05.02.12,BPP_2.01.05.02.13,BPP_2.01.05.02.14,BPP_2.01.05.02.15,BPP_2.01.05.02.16,BPP_2.01.05.02.17,BPP_2.01.05.02.20,BPP_2.01.06,BPP_2.01.06.01,BPP_2.01.06.01.01,BPP_2.01.06.01.02,BPP_2.01.06.01.03,BPP_2.01.06.01.04,BPP_2.01.06.01.05,BPP_2.01.06.01.06,BPP_2.01.06.02,BPP_2.01.06.02.01,BPP_2.01.06.02.02,BPP_2.01.06.02.03,BPP_2.01.06.02.04,BPP_2.01.06.02.05,BPP_2.01.06.02.06,BPP_2.01.06.02.07,BPP_2.01.06.02.08,BPP_2.01.06.02.09,BPP_2.01.06.02.10,BPP_2.01.06.02.11,BPP_2.01.06.02.12,BPP_2.01.07,BPP_2.01.07.01,BPP_2.01.07.01.01,BPP_2.01.07.01.02,BPP_2.01.07.02,BPP_2.01.07.02.01,BPP_2.02,BPP_2.02.01,BPP_2.02.01.01,BPP_2.02.01.01.01,BPP_2.02.01.01.02,BPP_2.02.01.02,BPP_2.02.01.02.01,BPP_2.02.01.02.02,BPP_2.02.01.02.03,BPP_2.02.01.03,BPP_2.02.01.03.01,BPP_2.02.02,BPP_2.02.02.01,BPP_2.02.02.01.01,BPP_2.02.02.01.03,BPP_2.02.02.01.04,BPP_2.02.02.02,BPP_2.02.02.02.01,BPP_2.02.02.02.02,BPP_2.02.02.02.03,BPP_2.02.02.02.04,BPP_2.02.02.02.05,BPP_2.02.02.02.06,BPP_2.02.02.02.07,BPP_2.02.02.02.08,BPP_2.02.02.02.09,BPP_2.02.02.02.10,BPP_2.02.02.02.11,BPP_2.02.02.02.12,BPP_2.02.02.02.13,BPP_2.02.02.02.14,BPP_2.02.02.02.15,BPP_2.02.02.02.16,BPP_2.02.03,BPP_2.02.03.01,BPP_2.02.03.01.01,BPP_2.02.03.01.02,BPP_2.02.04,BPP_2.02.04.01,BPP_2.02.04.01.01,BPP_2.02.04.01.02,BPP_2.02.04.01.03,BPP_2.02.04.01.04,BPP_2.02.04.01.05,BPP_2.02.04.01.06,BPP_2.02.04.02,BPP_2.02.04.02.01,BPP_2.02.04.02.02,BPP_2.02.04.02.03,BPP_2.02.04.02.04,BPP_2.02.04.02.05,BPP_2.02.04.02.06,BPP_2.02.04.02.07,BPP_2.02.04.02.08,BPP_2.02.04.02.09,BPP_2.02.04.02.10,BPP_2.02.04.02.11,BPP_2.02.04.02.12,BPP_2.02.04.02.13,BPP_2.02.04.02.14,BPP_2.02.04.02.15,BPP_2.02.04.02.16,BPP_2.02.04.02.20,BPP_2.02.05,BPP_2.02.05.01,BPP_2.02.05.02,BPP_2.02.05.02.01,BPP_2.02.06,BPP_2.02.06.01,BPP_2.02.06.02,BPP_2.02.06.03,BPP_2.03,BPP_2.03.01,BPP_2.03.01.01,BPP_2.03.01.02,BPP_2.03.02,BPP_2.03.02.01,BPP_2.03.02.02,BPP_2.03.02.03,BPP_2.03.02.04,BPP_2.03.02.05,BPP_2.03.02.06,BPP_2.03.02.07,BPP_2.03.02.08,BPP_2.03.02.09,BPP_2.03.02.10,BPP_2.03.02.11,BPP_2.03.02.12,BPP_2.03.03,BPP_2.03.04,BPP_2.03.04.01,BPP_2.03.04.02,BPP_2.03.04.03,BPP_2.03.04.04,BPP_2.03.04.05,BPP_2.03.04.06,BPP_2.03.04.07,BPP_2.03.04.08,BPP_2.03.04.09,BPP_2.03.04.10,BPP_2.03.04.11,BPP_2.03.04.12,BPP_2.03.04.13,BPP_2.03.05,BPP_2.03.06,BPP_2.03.06.01,BPP_2.03.06.02,BPP_2.03.06.03,BPP_2.03.06.04,BPP_2.03.06.05,BPP_2.03.06.06,BPP_2.03.06.07,BPP_2.03.06.08,BPP_2.03.07,BPP_2.03.08,BPP_2.03.08.01,BPP_2.03.08.02,BPP_2.03.08.03,BPP_2.03.08.04,BPP_2.03.09,DFC_MI_6.01,DFC_MI_6.01.01,DFC_MI_6.01.01.01,DFC_MI_6.01.01.02,DFC_MI_6.01.01.03,DFC_MI_6.01.01.04,DFC_MI_6.01.01.05,DFC_MI_6.01.01.06,DFC_MI_6.01.01.07,DFC_MI_6.01.01.08,DFC_MI_6.01.01.09,DFC_MI_6.01.01.10,DFC_MI_6.01.01.11,DFC_MI_6.01.01.12,DFC_MI_6.01.01.13,DFC_MI_6.01.01.14,DFC_MI_6.01.01.15,DFC_MI_6.01.01.16,DFC_MI_6.01.01.17,DFC_MI_6.01.01.18,DFC_MI_6.01.01.19,DFC_MI_6.01.01.20,DFC_MI_6.01.02,DFC_MI_6.01.02.01,DFC_MI_6.01.02.02,DFC_MI_6.01.02.03,DFC_MI_6.01.02.04,DFC_MI_6.01.02.05,DFC_MI_6.01.02.06,DFC_MI_6.01.02.07,DFC_MI_6.01.02.08,DFC_MI_6.01.02.09,DFC_MI_6.01.02.10,DFC_MI_6.01.02.11,DFC_MI_6.01.02.12,DFC_MI_6.01.02.13,DFC_MI_6.01.02.14,DFC_MI_6.01.02.15,DFC_MI_6.01.02.16,DFC_MI_6.01.02.17,DFC_MI_6.01.02.18,DFC_MI_6.01.02.19,DFC_MI_6.01.02.20,DFC_MI_6.01.03,DFC_MI_6.01.03.01,DFC_MI_6.01.03.02,DFC_MI_6.01.03.03,DFC_MI_6.01.03.04,DFC_MI_6.01.03.05,DFC_MI_6.01.03.06,DFC_MI_6.01.03.07,DFC_MI_6.01.03.08,DFC_MI_6.01.03.09,DFC_MI_6.01.03.10,DFC_MI_6.01.03.11,DFC_MI_6.01.03.12,DFC_MI_6.01.03.13,DFC_MI_6.01.03.14,DFC_MI_6.01.03.15,DFC_MI_6.02,DFC_MI_6.02.01,DFC_MI_6.02.02,DFC_MI_6.02.03,DFC_MI_6.02.04,DFC_MI_6.02.05,DFC_MI_6.02.06,DFC_MI_6.02.07,DFC_MI_6.02.08,DFC_MI_6.02.09,DFC_MI_6.02.10,DFC_MI_6.02.11,DFC_MI_6.02.12,DFC_MI_6.02.13,DFC_MI_6.02.14,DFC_MI_6.02.15,DFC_MI_6.02.16,DFC_MI_6.02.17,DFC_MI_6.02.18,DFC_MI_6.02.19,DFC_MI_6.02.20,DFC_MI_6.03,DFC_MI_6.03.01,DFC_MI_6.03.02,DFC_MI_6.03.03,DFC_MI_6.03.04,DFC_MI_6.03.05,DFC_MI_6.03.06,DFC_MI_6.03.07,DFC_MI_6.03.08,DFC_MI_6.03.09,DFC_MI_6.03.10,DFC_MI_6.03.11,DFC_MI_6.03.12,DFC_MI_6.03.13,DFC_MI_6.03.14,DFC_MI_6.03.15,DFC_MI_6.03.16,DFC_MI_6.03.17,DFC_MI_6.03.18,DFC_MI_6.03.20,DFC_MI_6.04,DFC_MI_6.05,DFC_MI_6.05.01,DFC_MI_6.05.02,DVA_7.01,DVA_7.01.01,DVA_7.01.02,DVA_7.01.02.01,DVA_7.01.02.02,DVA_7.01.02.03,DVA_7.01.02.04,DVA_7.01.02.05,DVA_7.01.02.06,DVA_7.01.02.07,DVA_7.01.02.08,DVA_7.01.02.09,DVA_7.01.03,DVA_7.01.04,DVA_7.02,DVA_7.02.01,DVA_7.02.02,DVA_7.02.03,DVA_7.02.04,DVA_7.02.04.01,DVA_7.02.04.02,DVA_7.02.04.03,DVA_7.02.04.04,DVA_7.02.04.05,DVA_7.02.04.06,DVA_7.02.04.07,DVA_7.02.04.08,DVA_7.02.04.09,DVA_7.02.04.10,DVA_7.02.04.11,DVA_7.03,DVA_7.04,DVA_7.04.01,DVA_7.04.02,DVA_7.04.02.01,DVA_7.05,DVA_7.06,DVA_7.06.01,DVA_7.06.02,DVA_7.06.03,DVA_7.06.03.01,DVA_7.06.03.02,DVA_7.06.03.03,DVA_7.06.03.04,DVA_7.06.03.05,DVA_7.06.03.06,DVA_7.07,DVA_7.08,DVA_7.08.01,DVA_7.08.01.01,DVA_7.08.01.02,DVA_7.08.01.03,DVA_7.08.01.04,DVA_7.08.01.04.01,DVA_7.08.01.04.02,DVA_7.08.01.04.03,DVA_7.08.02,DVA_7.08.02.01,DVA_7.08.02.02,DVA_7.08.02.03,DVA_7.08.03,DVA_7.08.03.01,DVA_7.08.03.02,DVA_7.08.03.03,DVA_7.08.03.03.01,DVA_7.08.03.03.02,DVA_7.08.03.03.03,DVA_7.08.03.03.04,DVA_7.08.04,DVA_7.08.04.01,DVA_7.08.04.02,DVA_7.08.04.03,DVA_7.08.04.04,DVA_7.08.05,DVA_7.08.05.01,DVA_7.08.05.02,DVA_7.08.05.03,DVA_7.08.05.04,DVA_7.08.05.05,DVA_7.08.05.06,DVA_7.08.05.07,DVA_7.08.05.08,DVA_7.08.05.09,DVA_7.08.05.10,DMPL_5.01,DMPL_5.02,DMPL_5.02.01,DMPL_5.02.02,DMPL_5.02.03,DMPL_5.03,DMPL_5.04,DMPL_5.04.01,DMPL_5.04.02,DMPL_5.04.03,DMPL_5.04.04,DMPL_5.04.05,DMPL_5.04.06,DMPL_5.04.07,DMPL_5.04.08,DMPL_5.04.09,DMPL_5.04.10,DMPL_5.04.11,DMPL_5.04.12,DMPL_5.04.13,DMPL_5.04.14,DMPL_5.04.15,DMPL_5.04.16,DMPL_5.04.17,DMPL_5.04.18,DMPL_5.04.19,DMPL_5.04.20,DMPL_5.05,DMPL_5.05.01,DMPL_5.05.02,DMPL_5.05.02.01,DMPL_5.05.02.02,DMPL_5.05.02.03,DMPL_5.05.02.04,DMPL_5.05.02.05,DMPL_5.05.02.06,DMPL_5.05.02.07,DMPL_5.05.02.08,DMPL_5.05.02.09,DMPL_5.05.02.10,DMPL_5.05.02.11,DMPL_5.05.02.12,DMPL_5.05.02.13,DMPL_5.05.02.14,DMPL_5.05.02.15,DMPL_5.05.02.16,DMPL_5.05.02.17,DMPL_5.05.03,DMPL_5.05.03.01,DMPL_5.05.03.02,DMPL_5.06,DMPL_5.06.01,DMPL_5.06.02,DMPL_5.06.03,DMPL_5.06.04,DMPL_5.06.05,DMPL_5.06.06,DMPL_5.06.07,DMPL_5.06.08,DMPL_5.06.09,DMPL_5.06.10,DMPL_5.06.11,DMPL_5.06.12,DMPL_5.06.13,DMPL_5.06.14,DMPL_5.06.15,DMPL_5.06.16,DMPL_5.06.17,DMPL_5.06.18,DMPL_5.06.20,DMPL_5.07,DRA_4.01,DRA_4.02,DRA_4.02.01,DRA_4.02.02,DRA_4.02.03,DRA_4.02.04,DRA_4.02.05,DRA_4.02.06,DRA_4.02.07,DRA_4.02.08,DRA_4.02.09,DRA_4.02.10,DRA_4.02.11,DRA_4.02.12,DRA_4.02.13,DRA_4.02.14,DRA_4.02.15,DRA_4.02.16,DRA_4.03,DRA_4.03.01,DRA_4.03.02,CAPEX,DNA,DNA_DFC_CD,DNA_DFC_DS,margem_bruta,margem_ebit,margem_liquida,margem_ebitda,roe,roa,liquidez_corrente,liquidez_imediata,endividamento,alavancagem_de,div_liquida,cobertura_juros,giro_ativo,fco_receita,fco_lucro,EBITDA,FCF,margem_fcf,conversao_caixa,ANO,TRIMESTRE,MES,ANO_TRIMESTRE,FLAG_FIM_ANO,FLAG_TRIMESTRE,DELTA_DIAS,PERIODO_ORDINAL
02.429.144/0001-93,CPFL Energia,Energia,2015,2015-03-31 00:00:00-03:00,ITR,5290068.0,,,,,,-4276615.0,-3597851.0,-448102.0,-230662.0,,,,,,1013453.0,-355474.0,-106220.0,,,,-178140.0,,,,,,,0.0,,,0.0,,,,,-88238.0,,,,,,,,,17124.0,,,,657979.0,-366729.0,287073.0,,,,,-653802.0,,,,,,,291250.0,-148940.0,-41463.0,-107477.0,142310.0,0.0,0.0,,,,0.0,,142310.0,168970.0,-26660.0,0.0,0.0,,,,0.0,,,,36621394.0,10032581.0,4027798.0,,,,,12526.0,0.0,0.0,0.0,,,,,12526.0,12526.0,,,3033719.0,3033719.0,,,,0.0,,,,,,,,,,,,,22378.0,,,0.0,333921.0,333921.0,,,,,0.0,,,2602239.0,0.0,,,0.0,2602239.0,1000067.0,89842.0,13329.0,54483.0,559942.0,884576.0,,,,,26588813.0,7543562.0,0.0,0.0,0.0,,0.0,0.0,,117184.0,117184.0,0.0,0.0,,,,,0.0,894270.0,0.0,894270.0,0.0,,,,103396.0,103396.0,0.0,0.0,6428712.0,0.0,0.0,1251437.0,1171261.0,140539.0,33735.0,2998843.0,0.0,116654.0,423522.0,292721.0,,,,,,,,,,,,,,,,,,,,,,1108829.0,1108829.0,0.0,1108829.0,,0.0,,,8921549.0,8398785.0,,,0.0,,,,522764.0,,9014873.0,9014873.0,0.0,,,,,,,,0.0,,,36621394.0,7008909.0,80774.0,0.0,,80774.0,80774.0,,,,2147001.0,2147001.0,,,,0.0,,,541705.0,204981.0,39662.0,25202.0,116157.0,23960.0,,,,333366.0,333366.0,0.0,3358.0,3358.0,2848669.0,1826299.0,1348263.0,478036.0,1022370.0,723313.0,299057.0,0.0,,1390760.0,0.0,0.0,0.0,0.0,1390760.0,19031.0,0.0,0.0,0.0,87444.0,376650.0,4099.0,897098.0,6438.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,20085962.0,17440437.0,11293902.0,6262549.0,5031353.0,6146535.0,6146535.0,0.0,,0.0,,783755.0,0.0,0.0,0.0,0.0,783755.0,0.0,0.0,13141.0,494235.0,0.0,81977.0,169479.0,633.0,24290.0,,,,,,,,1378227.0,1378227.0,,,483543.0,483543.0,161732.0,115020.0,0.0,179241.0,27550.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9526523.0,4793424.0,,,468082.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1574634.0,650811.0,923823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,136970.0,0.0,0.0,,,,,,,,0.0,139394.0,,,,,2414019.0,-82269.0,1241269.0,291250.0,313933.0,25974.0,584343.0,16344.0,3554.0,1704.0,13.0,21278.0,-17124.0,,,,,,,,,,,-1323538.0,-799111.0,10658.0,502.0,9291.0,-18846.0,-227146.0,-122959.0,102508.0,-38425.0,-362758.0,332856.0,-47878.0,43306.0,0.0,1368.0,0.0,22850.0,-224161.0,-5593.0,,0.0,,,,,,,,,,,,,,,,-349766.0,-153280.0,-36949.0,0.0,-177505.0,7514.0,0.0,0.0,0.0,0.0,10454.0,,,,,,,,,,,102378.0,2647684.0,-2530898.0,-54.0,0.0,-14354.0,,,,,,,,,,,,,,,0.0,-329657.0,4357455.0,4027798.0,7767943.0,7405069.0,230808.0,230808.0,0.0,,,,,,,,153344.0,-21278.0,-4623446.0,-3981694.0,-537401.0,0.0,-104351.0,,,,,,,,,,,,3144497.0,-314301.0,-229600.0,-84701.0,-84701.0,2830196.0,304197.0,0.0,287073.0,17124.0,,,,,,,3134393.0,3134393.0,217105.0,132979.0,72632.0,11494.0,0.0,,,,2112284.0,1083065.0,1025689.0,3530.0,662694.0,648993.0,13701.0,0.0,,,,,142310.0,0.0,0.0,142310.0,0.0,0.0,,,,,,,,,,,4793424.0,0.0,,,,4793424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4793424.0,142310.0,0.0,0.0,0.0,,,,,,,,,,,,,,,142310.0,168970.0,-26660.0,190229.0,2516786.0,2516786.0,2844831.0,0.19157655440345947,0.12438006467969788,0.026901355521327892,0.600136898051216,0.014938293856006016,0.0038859798728579256,1.4314040887105255,0.5746683256980508,0.5540233121655609,2.12974933246894,16261308.0,1.7941831706791664,0.1444529391753902,-0.015551595934116537,-0.5780971119387254,3174765.0,-272498.0,-0.05151124711440382,-0.025913414063718103,2015,1,3,2015Q1,0,1,,1
