CNPJ_CIA,DT_REFER,ANO,Target,Variavel,Horizonte,Algoritmo,SchemaHash,SchemaLen,ModoEscala,y_true,y_pred,lb_90,ub_90,width_90,coberto,q_hat,alpha
82.901.000/0001-27,2025-12-31 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,579090.0,13.150884359054151,-45287573.19938125,45287599.50114997,90575172.70053121,True,45287586.35026561,0.1
84.429.695/0001-11,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,7395795.0,15.861149791607364,-45287570.48911582,45287602.211415395,90575172.70053121,True,45287586.35026561,0.1
84.429.695/0001-11,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,7395795.0,15.894952660654427,-45287570.455312945,45287602.24521827,90575172.70053121,True,45287586.35026561,0.1
84.429.695/0001-11,2025-09-30 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,6718710.0,15.137654060519091,-45287571.21261155,45287601.487919666,90575172.70053121,True,45287586.35026561,0.1
84.429.695/0001-11,2025-12-31 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,6718710.0,15.008539056898146,-45287571.34172655,45287601.358804666,90575172.70053121,True,45287586.35026561,0.1
89.637.490/0001-45,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,13552644.0,16.316220579679936,-45287570.034045026,45287602.66648619,90575172.70053121,True,45287586.35026561,0.1
89.637.490/0001-45,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,20445911.0,16.767758687203703,-45287569.58250692,45287603.1180243,90575172.70053121,True,45287586.35026561,0.1
89.637.490/0001-45,2025-09-30 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,5039959.0,15.060509802488214,-45287571.28975581,45287601.41077541,90575172.70053121,True,45287586.35026561,0.1
89.637.490/0001-45,2025-12-31 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,5039959.0,14.786048662973288,-45287571.56421694,45287601.13631427,90575172.70053121,True,45287586.35026561,0.1
92.754.738/0001-62,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,5086191.0,15.404095109102677,-45287570.9461705,45287601.75436071,90575172.70053121,True,45287586.35026561,0.1
92.754.738/0001-62,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,6837414.0,15.831836547430651,-45287570.51842906,45287602.18210215,90575172.70053121,True,45287586.35026561,0.1
92.754.738/0001-62,2025-09-30 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,1679712.0,14.664205064804852,-45287571.68606054,45287601.014470674,90575172.70053121,True,45287586.35026561,0.1
92.754.738/0001-62,2025-12-31 03:00:00,2025,TARGET_EBITDA_ITR_T1,EBITDA,ITRT1,GradientBoosting,1993339a2ce5,153,raw,1679712.0,14.106309126128666,-45287572.243956484,45287600.45657473,90575172.70053121,True,45287586.35026561,0.1
02.429.144/0001-93,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,28809370.0,17.033714129698584,-45287569.31503934,45287603.3824676,90575172.69750693,True,45287586.34875347,0.1
02.429.144/0001-93,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,10919512.0,16.32434292418625,-45287570.024410546,45287602.67309639,90575172.69750693,True,45287586.34875347,0.1
02.474.103/0001-19,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,17459387.0,16.59757732886518,-45287569.75117614,45287602.94633079,90575172.69750693,True,45287586.34875347,0.1
02.474.103/0001-19,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,6680185.0,15.657645420639144,-45287570.69110805,45287602.00639889,90575172.69750693,True,45287586.34875347,0.1
02.998.611/0001-04,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,18807604.0,16.5494550266697,-45287569.79929844,45287602.89820849,90575172.69750693,True,45287586.34875347,0.1
02.998.611/0001-04,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,7219683.0,15.842448467117583,-45287570.506305,45287602.19120193,90575172.69750693,True,45287586.34875347,0.1
03.220.438/0001-73,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,32003858.0,17.038726484892283,-45287569.31002698,45287603.38747995,90575172.69750693,True,45287586.34875347,0.1
03.220.438/0001-73,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,10188882.0,16.511289869489215,-45287569.837463595,45287602.86004334,90575172.69750693,True,45287586.34875347,0.1
07.859.971/0001-30,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,9393397.0,16.17001461236649,-45287570.178738855,45287602.51876808,90575172.69750693,True,45287586.34875347,0.1
07.859.971/0001-30,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,2969276.0,15.018617667444627,-45287571.3301358,45287601.367371134,90575172.69750693,True,45287586.34875347,0.1
10.629.105/0001-68,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,25947096.0,17.041734675475013,-45287569.307018794,45287603.39048814,90575172.69750693,True,45287586.34875347,0.1
10.629.105/0001-68,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,12524168.0,16.5201131585844,-45287569.82864031,45287602.86886662,90575172.69750693,True,45287586.34875347,0.1
16.404.287/0001-55,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,45287604.0,17.577718758344744,-45287568.77103471,45287603.926472224,90575172.69750693,False,45287586.34875347,0.1
16.404.287/0001-55,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,23982646.0,17.04676883170464,-45287569.30198464,45287603.3955223,90575172.69750693,True,45287586.34875347,0.1
16.590.234/0001-76,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,4151207.0,15.169701357383035,-45287571.17905211,45287601.51845483,90575172.69750693,True,45287586.34875347,0.1
16.590.234/0001-76,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,797843.0,13.7628190875014,-45287572.58593438,45287600.111572556,90575172.69750693,True,45287586.34875347,0.1
24.990.777/0001-09,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,6153917.0,15.738891551992658,-45287570.60986192,45287602.08764502,90575172.69750693,True,45287586.34875347,0.1
24.990.777/0001-09,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,1553666.0,14.1187583235184,-45287572.22999515,45287600.46751179,90575172.69750693,True,45287586.34875347,0.1
33.000.167/0001-01,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,45287604.0,17.623723920214164,-45287568.72502955,45287603.972477384,90575172.69750693,False,45287586.34875347,0.1
33.000.167/0001-01,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,45287604.0,17.544677017845963,-45287568.80407645,45287603.89343049,90575172.69750693,False,45287586.34875347,0.1
33.042.730/0001-04,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,17417504.0,16.80965169833212,-45287569.53910177,45287603.15840516,90575172.69750693,True,45287586.34875347,0.1
33.042.730/0001-04,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,4934320.0,15.911382516521215,-45287570.43737095,45287602.260135986,90575172.69750693,True,45287586.34875347,0.1
33.256.439/0001-39,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,15338614.0,16.565806327543623,-45287569.78294714,45287602.9145598,90575172.69750693,True,45287586.34875347,0.1
33.256.439/0001-39,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,7400033.0,15.852778241550906,-45287570.495975226,45287602.20153171,90575172.69750693,True,45287586.34875347,0.1
33.453.598/0001-23,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,25483194.0,16.821684241207358,-45287569.527069226,45287603.17043771,90575172.69750693,True,45287586.34875347,0.1
33.453.598/0001-23,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,44167538.0,17.040806441687405,-45287569.307947025,45287603.38955991,90575172.69750693,True,45287586.34875347,0.1
33.592.510/0001-54,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,45287604.0,17.630529509984957,-45287568.71822396,45287603.979282975,90575172.69750693,False,45287586.34875347,0.1
33.592.510/0001-54,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,45287604.0,17.565430667063282,-45287568.7833228,45287603.91418413,90575172.69750693,False,45287586.34875347,0.1
33.611.500/0001-19,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,20275480.0,16.91814655638974,-45287569.43060691,45287603.266900025,90575172.69750693,True,45287586.34875347,0.1
33.611.500/0001-19,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,7729427.0,15.915488921834989,-45287570.433264546,45287602.26424239,90575172.69750693,True,45287586.34875347,0.1
34.274.233/0001-02,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,17656000.0,16.57231858363647,-45287569.77643488,45287602.92107205,90575172.69750693,True,45287586.34875347,0.1
34.274.233/0001-02,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,9635000.0,15.833622454318094,-45287570.51513101,45287602.18237592,90575172.69750693,True,45287586.34875347,0.1
47.960.950/0001-21,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,6296055.0,15.407328504678167,-45287570.941424966,45287601.75608197,90575172.69750693,True,45287586.34875347,0.1
47.960.950/0001-21,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,2166442.0,14.894198136858165,-45287571.45455533,45287601.2429516,90575172.69750693,True,45287586.34875347,0.1
53.113.791/0001-22,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,3743829.0,14.8710188101111,-45287571.477734655,45287601.21977228,90575172.69750693,True,45287586.34875347,0.1
53.113.791/0001-22,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,1540159.0,14.026102155756092,-45287572.32265131,45287600.37485562,90575172.69750693,True,45287586.34875347,0.1
61.079.117/0001-05,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,1992974.0,14.440977618890157,-45287571.90777585,45287600.789731085,90575172.69750693,True,45287586.34875347,0.1
61.079.117/0001-05,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,903442.0,13.3804745537479,-45287572.968278915,45287599.72922802,90575172.69750693,True,45287586.34875347,0.1
81.243.735/0001-48,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,586797.0,13.452764347219087,-45287572.89598912,45287599.801517814,90575172.69750693,True,45287586.34875347,0.1
81.243.735/0001-48,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,224888.0,12.44748298694051,-45287573.90127048,45287598.796236455,90575172.69750693,True,45287586.34875347,0.1
82.901.000/0001-27,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,1379994.0,14.195900777504193,-45287572.15285269,45287600.54465424,90575172.69750693,True,45287586.34875347,0.1
82.901.000/0001-27,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,579090.0,13.197697036337523,-45287573.15105643,45287599.5464505,90575172.69750693,True,45287586.34875347,0.1
84.429.695/0001-11,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,7395795.0,15.963648894665459,-45287570.385104574,45287602.31240236,90575172.69750693,True,45287586.34875347,0.1
84.429.695/0001-11,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,6718710.0,15.677738696267925,-45287570.67101477,45287602.02649216,90575172.69750693,True,45287586.34875347,0.1
89.637.490/0001-45,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,20445911.0,16.877213796389427,-45287569.47153967,45287603.225967266,90575172.69750693,True,45287586.34875347,0.1
89.637.490/0001-45,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,5039959.0,16.013639805437425,-45287570.33511366,45287602.362393275,90575172.69750693,True,45287586.34875347,0.1
92.754.738/0001-62,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,6837414.0,15.6911121611137,-45287570.65764131,45287602.03986563,90575172.69750693,True,45287586.34875347,0.1
92.754.738/0001-62,2025-06-30 03:00:00,2025,TARGET_EBITDA_ITR_T2,EBITDA,ITRT2,GradientBoosting,b18ccde53edd,151,raw,1679712.0,14.424633311714825,-45287571.92412016,45287600.77338678,90575172.69750693,True,45287586.34875347,0.1
02.429.144/0001-93,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,10919512.0,16.229555136930262,-45287570.111416385,45287602.57052666,90575172.68194304,True,45287586.34097152,0.1
02.474.103/0001-19,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,6680185.0,15.878670649203638,-45287570.462300874,45287602.21964217,90575172.68194304,True,45287586.34097152,0.1
02.998.611/0001-04,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,7219683.0,15.709009854890919,-45287570.631961666,45287602.04998138,90575172.68194304,True,45287586.34097152,0.1
03.220.438/0001-73,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,10188882.0,16.162432575263647,-45287570.17853895,45287602.503404096,90575172.68194304,True,45287586.34097152,0.1
07.859.971/0001-30,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,2969276.0,14.871495523858766,-45287571.469476,45287601.212467045,90575172.68194304,True,45287586.34097152,0.1
10.629.105/0001-68,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,12524168.0,16.239720949159665,-45287570.101250574,45287602.58069247,90575172.68194304,True,45287586.34097152,0.1
16.404.287/0001-55,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,23982646.0,17.020570893875746,-45287569.320400625,45287603.36154242,90575172.68194304,True,45287586.34097152,0.1
16.590.234/0001-76,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,797843.0,13.649633667505935,-45287572.69133785,45287599.99060519,90575172.68194304,True,45287586.34097152,0.1
24.990.777/0001-09,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,1553666.0,14.037853575534664,-45287572.303117946,45287600.3788251,90575172.68194304,True,45287586.34097152,0.1
33.000.167/0001-01,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,45287604.0,17.619363300661693,-45287568.72160822,45287603.96033482,90575172.68194304,False,45287586.34097152,0.1
33.042.730/0001-04,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,4934320.0,15.66141278750378,-45287570.67955873,45287602.00238431,90575172.68194304,True,45287586.34097152,0.1
33.256.439/0001-39,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,7400033.0,15.752267824878128,-45287570.5887037,45287602.093239345,90575172.68194304,True,45287586.34097152,0.1
33.453.598/0001-23,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,44167538.0,17.607550913206385,-45287568.73342061,45287603.94852243,90575172.68194304,True,45287586.34097152,0.1
33.592.510/0001-54,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,45287604.0,17.634052874905418,-45287568.70691865,45287603.975024395,90575172.68194304,False,45287586.34097152,0.1
33.611.500/0001-19,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,7729427.0,15.968236130947126,-45287570.37273539,45287602.309207655,90575172.68194304,True,45287586.34097152,0.1
34.274.233/0001-02,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,9635000.0,16.25227645011873,-45287570.08869507,45287602.59324797,90575172.68194304,True,45287586.34097152,0.1
47.960.950/0001-21,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,2166442.0,14.628217241506821,-45287571.71275428,45287600.969188765,90575172.68194304,True,45287586.34097152,0.1
53.113.791/0001-22,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,1540159.0,13.837301186080067,-45287572.503670335,45287600.17827271,90575172.68194304,True,45287586.34097152,0.1
61.079.117/0001-05,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,903442.0,13.659990477710961,-45287572.68098105,45287600.000962,90575172.68194304,True,45287586.34097152,0.1
81.243.735/0001-48,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,224888.0,12.414223975288646,-45287573.926747546,45287598.7551955,90575172.68194304,True,45287586.34097152,0.1
82.901.000/0001-27,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,579090.0,13.309939846424145,-45287573.031031676,45287599.65091137,90575172.68194304,True,45287586.34097152,0.1
84.429.695/0001-11,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,6718710.0,16.094656444150928,-45287570.24631508,45287602.43562797,90575172.68194304,True,45287586.34097152,0.1
89.637.490/0001-45,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,5039959.0,15.40019557617052,-45287570.940775946,45287601.7411671,90575172.68194304,True,45287586.34097152,0.1
92.754.738/0001-62,2025-03-31 03:00:00,2025,TARGET_EBITDA_ITR_T3,EBITDA,ITRT3,GradientBoosting,975e9e00ff4f,154,raw,1679712.0,14.26620346739706,-45287572.07476805,45287600.60717499,90575172.68194304,True,45287586.34097152,0.1
02.429.144/0001-93,2025-03-31 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,34744332.75,17.462609912980575,-45287568.886993036,45287603.812212855,90575172.69920589,True,45287586.349602945,0.1
02.429.144/0001-93,2025-06-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,34744332.75,17.36387015688422,-45287568.98573279,45287603.713473104,90575172.69920589,True,45287586.349602945,0.1
02.429.144/0001-93,2025-09-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,34744332.75,17.18484947905109,-45287569.16475347,45287603.53445242,90575172.69920589,True,45287586.349602945,0.1
02.474.103/0001-19,2025-03-31 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,23007141.0,17.01658936632878,-45287569.33301358,45287603.36619231,90575172.69920589,True,45287586.349602945,0.1
02.474.103/0001-19,2025-06-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,23007141.0,16.97282214021021,-45287569.37678081,45287603.32242508,90575172.69920589,True,45287586.349602945,0.1
02.474.103/0001-19,2025-09-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,23007141.0,16.815378632680556,-45287569.53422431,45287603.16498158,90575172.69920589,True,45287586.349602945,0.1
02.998.611/0001-04,2025-03-31 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,27053104.0,16.99905464301636,-45287569.350548305,45287603.348657586,90575172.69920589,True,45287586.349602945,0.1
02.998.611/0001-04,2025-06-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,27053104.0,16.868998302003934,-45287569.48060464,45287603.21860125,90575172.69920589,True,45287586.349602945,0.1
02.998.611/0001-04,2025-09-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,27053104.0,16.780422701439168,-45287569.56918024,45287603.13002565,90575172.69920589,True,45287586.349602945,0.1
03.220.438/0001-73,2025-03-31 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,34744332.75,17.478393153271057,-45287568.87120979,45287603.8279961,90575172.69920589,True,45287586.349602945,0.1
03.220.438/0001-73,2025-06-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,34744332.75,17.42873484955768,-45287568.9208681,45287603.77833779,90575172.69920589,True,45287586.349602945,0.1
03.220.438/0001-73,2025-09-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,34744332.75,17.152202502946594,-45287569.19740044,45287603.50180545,90575172.69920589,True,45287586.349602945,0.1
07.859.971/0001-30,2025-03-31 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,12641783.0,16.43979361076231,-45287569.909809336,45287602.789396554,90575172.69920589,True,45287586.349602945,0.1
07.859.971/0001-30,2025-06-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,12641783.0,16.455712894789905,-45287569.89389005,45287602.80531584,90575172.69920589,True,45287586.349602945,0.1
07.859.971/0001-30,2025-09-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,12641783.0,16.375883534014203,-45287569.97371941,45287602.72548648,90575172.69920589,True,45287586.349602945,0.1
10.629.105/0001-68,2025-03-31 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,33530564.0,17.355230471681935,-45287568.99437247,45287603.70483342,90575172.69920589,True,45287586.349602945,0.1
10.629.105/0001-68,2025-06-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,33530564.0,17.339620498028136,-45287569.009982444,45287603.689223446,90575172.69920589,True,45287586.349602945,0.1
10.629.105/0001-68,2025-09-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,33530564.0,17.176772913598054,-45287569.17283003,45287603.52637586,90575172.69920589,True,45287586.349602945,0.1
16.404.287/0001-55,2025-03-31 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,45287604.0,17.64580175879307,-45287568.703801185,45287603.995404705,90575172.69920589,False,45287586.349602945,0.1
16.404.287/0001-55,2025-06-30 03:00:00,2025,TARGET_EBITDA_DFP,EBITDA,DFP,GradientBoosting,aa9bef49aa13,155,raw,45287604.0,17.641927282628846,-45287568.707675666,45287603.991530225,90575172.69920589,False,45287586.349602945,0.1
