empresa,setor,ano,margem_ebitda,margem_liquida,roe,roa,liquidez_corrente,liquidez_imediata,endividamento,cobertura_juros,giro_ativo,fco_receita
Suzano,Commodities,2021,1.6787571696731325,0.21080046735014213,0.5264194383099654,0.0725826515439123,2.9523227148915128,1.1765658773477166,0.6692878946689641,1.9449808360419778,0.3443192154946774,0.4305457691876841
Suzano,Commodities,2022,2.0654587412408345,0.4694851067045767,0.5264194383099654,0.1756399692223533,2.5615000762806086,0.6559201514875616,0.5598778428812067,3.454604682253451,0.3741119083738575,0.4342807379173576
Suzano,Commodities,2023,1.880447559870534,0.35482774428492103,0.3148021994943127,0.09823862266290441,2.606892039494317,0.5640992521818123,0.5374403944759851,2.1132053538808995,0.27686285597785826,0.43554842308280034
Suzano,Commodities,2024,2.0540103953139783,-0.14861219946753898,-0.21732472738799172,-0.0424543290322501,1.7233052882150448,0.36844680299459864,0.6112927081179831,0.5447890079020157,0.2856718976258964,0.4346624564940461
Suzano,Commodities,2025,1.7822283720829164,0.2681333919470591,0.3057343035121381,0.0800169438842774,3.1850344782870614,1.102148782196537,0.5645098640508563,1.090845012351256,0.2984221521356658,0.3622055085794607
Vale,Commodities,2015,1.5735070290261484,-0.41050697613961357,-0.32991505713078056,-0.13311155319932733,1.4670893495311472,0.34048122653921425,0.326051035215844,-0.7755433148683024,0.24742967384681153,0.18384824584992532
Vale,Commodities,2016,1.2671588713245694,0.14050552034219171,0.09944893835674044,0.04120438324158025,2.008964804952114,0.3794258905004895,0.29614067851580284,12.86294429264599,0.2932581092986934,0.22861562716467224
Vale,Commodities,2017,1.2025309544126985,0.16280901870601838,0.11930667705420703,0.05385604865404576,1.4461325122655753,0.33021994843524977,0.22673878255948215,3.5787937858113295,0.3307927845894873,0.37077253568536667
Vale,Commodities,2018,1.2078718039317438,0.19165057183456607,0.1483961584129835,0.07542478445141443,1.6684032694288669,0.6310431706673335,0.17537416388105453,2.3910119657080244,0.3935536624253934,0.3564073235477884
Vale,Commodities,2019,1.052328849125263,-0.05850406769255481,-0.05533614891815686,-0.023523770617586596,1.2310143217772023,0.53089777084196,0.16188134526177064,0.16659060248337162,0.40208777860039663,0.31810939269807603
Vale,Commodities,2020,1.308839755767213,0.11941921641609156,0.13759264916337388,0.05208283575633268,1.6720639250903724,0.9241543054252239,0.16332205511303774,2.1568458652487528,0.4361344624374423,0.36065947623080613
Vale,Commodities,2021,1.8150440849811258,0.4134006077867568,0.5264194383099654,0.21990812993610365,1.4714551842856132,0.7712052255523852,0.15408672725232805,7.934819222995733,0.5880736003590261,0.4659448631117047
Vale,Commodities,2022,1.4631359598777969,0.4253138961979268,0.49430459634467966,0.2124829340056067,1.117704682800298,0.34094483843373163,0.14629885726763228,7.938653541923009,0.4995908572588098,0.2569489819344129
Vale,Commodities,2023,1.1819711053223496,0.19490930762354253,0.2044825412832472,0.08893733113442577,1.2759908665501494,0.24629305970569995,0.14782097617460263,6.71660835562873,0.45630109828415033,0.3167504541828074
Vale,Commodities,2024,0.9900293682192179,0.14771971554088492,0.1423872356354108,0.06131264796252456,1.0298686077354882,0.3783973844920116,0.19344582682717978,2.6116788321167883,0.41506069611645596,0.24367855149146866
Vale,Commodities,2025,0.8727498302862895,0.055296238207823215,0.06251654086785302,0.0248081261263532,1.152599633531837,0.46453275309207515,0.21730372573483386,6.059325246398787,0.4486403945439346,0.22830590603712633
CPFL Energia,Energia,2015,0.5947447249113611,0.043317958757428346,0.08640326518750288,0.021594464349336116,1.3132618146194706,0.5966275875804329,0.5361927724564337,2.4336375823049323,0.4985106632161656,0.12659559457700137
CPFL Energia,Energia,2016,0.7068643830614225,0.04599481511414059,0.08474743431487444,0.020845063355398423,1.2617614716782504,0.6835950307884033,0.5227287041291322,1.9498257278767972,0.4532046341238546,0.24246569801971934
CPFL Energia,Energia,2017,0.5612541155034949,0.04647771229697768,0.11112138157024315,0.030110327488526004,0.8420313484296257,0.2855902191887149,0.4885455512440595,2.2414137570804153,0.6478444398495921,0.07605276593803567
CPFL Energia,Energia,2018,0.5901585147359703,0.07698133113112669,0.1728318548834647,0.05131287588959699,1.1173105781347221,0.22476854789681255,0.4827307610029771,3.6661935798644585,0.66656259557519,0.030447359592889366
CPFL Energia,Energia,2019,0.6470457470371477,0.09181656684976992,0.2068996279371039,0.06235035009182411,1.0272923217657066,0.1924479142865204,0.4289996665705725,6.488894274262062,0.6790751629152245,0.19338635356369138
CPFL Energia,Energia,2020,0.6611138329297856,0.11997317147671253,0.26039925601537195,0.07548811282752128,0.9587567665612635,0.27202619250891524,0.38427070632296684,16.182660020571248,0.6292082796375351,0.20588192459313018
CPFL Energia,Energia,2021,0.6839638554794539,0.12378813260281496,0.28881269993748615,0.07340834778914747,1.2043398504086777,0.1703577676357628,0.33901863823765677,9.347782470494561,0.5930160367204549,0.09848447906904101
CPFL Energia,Energia,2022,0.9213536016465013,0.13261121032533296,0.29753874926852675,0.07335348520461725,1.020220547218622,0.25177193999773645,0.3567648933466904,3.5142461929831974,0.5531469400261133,0.22818701833807628
CPFL Energia,Energia,2023,0.9664233042189114,0.13932354197033503,0.2768753631788942,0.07385716122800018,0.9134325649875004,0.22442879069378632,0.3526299896358906,4.137772797672127,0.5301125723872706,0.22393564784306444
CPFL Energia,Energia,2024,0.9118419000000234,0.13515824380146388,0.26435174736404343,0.0747000415951449,0.9528519415205116,0.11360623032048235,0.373248267056959,3.950713064984761,0.552685796249861,0.1592593730771243
CPFL Energia,Energia,2025,0.8874646195955714,0.12943070399285247,0.2443170797569096,0.07080835951399711,0.9295338701733792,0.12471047715244896,0.35827067914855165,3.730555300578019,0.5470754413721443,0.16144141086166583
Engie Brasil,Energia,2015,1.4281872169952352,0.23054276257951237,0.22602713946236572,0.0981200630848068,1.4866525644903543,0.8019817550584475,0.27755020971953326,5.320528349036757,0.4256046122938514,0.39597625136343667
Engie Brasil,Energia,2016,1.4611594085469464,0.24033092785249405,0.23408055220175877,0.10737407618512769,1.8631176025686447,1.008077548014931,0.214202370910722,6.824455253576219,0.44677593992825504,0.3919044711954651
Engie Brasil,Energia,2017,1.4587812735513213,0.2859588154392388,0.2932903664741449,0.10243798289629877,0.658116460033003,0.34001230694211243,0.34526977088141547,12.565401401930961,0.35822635066854597,0.047332957962509616
Engie Brasil,Energia,2018,1.4280916478752426,0.26327023993290577,0.36632842223107165,0.0975501931807338,1.0926599078570862,0.5792903609630189,0.40952225870524567,5.24401146869347,0.3705325493895337,0.35779197506888166
Engie Brasil,Energia,2019,1.5102490923025174,0.2357187195483533,0.33021266442057373,0.07669005054424376,1.1281057868996884,0.6472393674272248,0.4898879988298217,3.558439750745882,0.32534560976398064,0.3693481692753046
Engie Brasil,Energia,2020,1.5516278889930377,0.2281778056716615,0.3613108657480924,0.07949889968376282,1.4371684353213554,0.843525073565405,0.476437698046123,2.9587013628624628,0.348407679045518,0.10948964769932423
Engie Brasil,Energia,2021,1.572568872499905,0.12479154826858176,0.19728343693748718,0.04105838207196636,1.474926318045962,0.8928595732169452,0.5282522371016162,1.590976681640568,0.32901572776065524,0.1586167664207495
Engie Brasil,Energia,2022,1.7650114369293346,0.22378906497696027,0.31570067529429496,0.06977728820717718,1.2526746458832856,0.3795931866030788,0.45453090642534877,2.306129313120952,0.3117993643449959,0.28030601502275415
Engie Brasil,Energia,2023,2.274052772180758,0.3190480940070995,0.349326267469828,0.08121024979992053,1.4579554162683104,0.8596753338627484,0.47617541609104275,3.240093978699927,0.25453920999795543,0.4266872129175652
Engie Brasil,Energia,2024,2.3520158201064567,0.3835440764406722,0.35038286218410836,0.0858639678110171,0.9897379715128201,0.5443068675954135,0.471893098662542,3.8875202420954618,0.22386988376366912,0.3702983473479617
Engie Brasil,Energia,2025,1.7890363003326186,0.22223190766772355,0.2053915295368649,0.051668210037551995,1.12227137488637,0.5453843353299325,0.5181314184723136,2.3727423588257426,0.2324968119105795,0.26014708312354323
Equatorial Energia,Energia,2015,1.0332434755441309,0.13233912528185116,0.22695525128752478,0.07626383424545287,1.6472607770403185,0.12705398611260135,0.31266274677342965,2.6247510346611485,0.5762757920836251,0.16513464467246533
Equatorial Energia,Energia,2016,0.7350299244949279,0.10979704813056947,0.17922456840925946,0.06140333850931677,1.7350710782556007,0.26952628644105253,0.3399784943514268,9.144363001745202,0.5592439829192547,0.10911459384538656
Equatorial Energia,Energia,2017,0.750164803305326,0.13284392079740548,0.20964878158084824,0.06890735669457766,1.8393622339972515,1.0240841047657452,0.3985624914086164,8.334507375189107,0.5187091458981047,0.11653203136884854
Equatorial Energia,Energia,2018,0.9248779862693396,0.10318123936748282,0.17718340556375975,0.045521061008556574,1.463676179501253,0.7363718151541417,0.45229286478363756,2.655475961685902,0.4411757533405086,0.16342930410827622
Equatorial Energia,Energia,2019,0.9936225370611926,0.14447659135451113,0.2778602922307674,0.07235878299801798,1.8554182667356902,0.290068344354677,0.44786513330168765,6.863140872446866,0.5008339573880641,-0.03464263745730154
Equatorial Energia,Energia,2020,1.115167135464933,0.19271323101101512,0.28078809710023717,0.07813551439782686,1.6814471010011782,0.2548291388526531,0.40313593367059486,11.275984674329502,0.4054496621114758,0.1945626928549018
Equatorial Energia,Energia,2021,0.9091446575013801,0.17748975841889608,0.2946021602150355,0.0697165648804248,1.669819791349021,0.23069418757986773,0.41162153666168133,6.096746196479956,0.39279204333517515,0.05380418025974793
Equatorial Energia,Energia,2022,0.8785711913757177,0.07083764872888451,0.10351726559731309,0.021210088389539593,0.9814229499939118,0.14327527758221334,0.45447702498009296,2.041888955440097,0.2994183004395944,0.12779899034025866
Equatorial Energia,Energia,2023,0.8371436510903713,0.07017881166845191,0.11376059137643013,0.027751719423625528,1.540157951383689,0.2541270000267778,0.4481917873596105,1.6579317177656083,0.3954429943147783,0.07659321952719522
Equatorial Energia,Energia,2024,0.8456164574547286,0.08305226248121556,0.12606588568243685,0.03236609674848981,1.4550901242623835,0.16864722023621376,0.47956425763368515,1.821731910956763,0.38970758630218233,0.09370772709262912
Equatorial Energia,Energia,2025,0.7761345032523455,0.048084272852430755,0.08839083891254103,0.02284526367043872,1.4943353700220385,0.14939575876048275,0.4969872525755095,1.4320738737762033,0.47510885192233593,0.07631220872590756
ISA CTEEP,Energia,2015,1.7029810508651029,0.4018133366482018,0.0937780428326305,0.07047376082667468,2.128350907269761,0.01452720862113466,0.1494356700359723,22.589816576386344,0.17538930244213452,0.41246105676971245
ISA CTEEP,Energia,2016,3.0646459731629787,0.5927960148402424,0.48065212001449337,0.2158850650705165,2.8100760739233173,0.007565584284187694,0.06706378622577727,22.589816576386344,0.5169735525966386,0.01733493896708793
ISA CTEEP,Energia,2017,2.1443432587008777,0.512906704556098,0.12370558524297531,0.0803064054597644,3.350266884973337,0.0083449076420852,0.11262279829908962,22.589816576386344,0.15657117512095434,0.2098546827272246
ISA CTEEP,Energia,2018,2.1114771023790966,0.5927960148402424,0.16772784696701853,0.10221238833054762,4.626860146354384,0.026711430385927513,0.16260007429529488,17.28984488165722,0.17175145764607308,0.4127220727903251
ISA CTEEP,Energia,2019,2.001138221959333,0.5383865507063965,0.12930546556081712,0.08238544635251831,3.0532068757445887,0.3688338774310337,0.15249486853476354,12.637291575577974,0.15302285364376858,0.4086637389169343
ISA CTEEP,Energia,2020,3.475536382691615,0.5927960148402424,0.23947215244662787,0.13754882716004704,4.013020064889031,1.5062597586734252,0.18443664491221215,21.165253973945262,0.15030799405246134,0.37236948751605603
ISA CTEEP,Energia,2021,2.4098988296080557,0.5489225133711194,0.20535810314995842,0.10483608938880251,3.049029689373687,0.22993278522348792,0.25594829701161337,7.032117630464997,0.19098522438981141,0.16243296822318382
ISA CTEEP,Energia,2022,3.1632999851391688,0.4256052119319631,0.1402832319645274,0.0719458930545799,3.6109208208785586,0.2601956475684001,0.24940482670177447,4.297471736491262,0.16904373122686553,0.11002390575664564
ISA CTEEP,Energia,2023,3.0728566438758715,0.46534506117829866,0.1625679417472585,0.08054215798566886,2.4454288724835727,0.10055032527029503,0.2580998784890133,4.798878472365919,0.17308050456521087,0.0948992047488859
ISA CTEEP,Energia,2024,3.4221749581156584,0.4459542933160411,0.17700568404150765,0.0820404385378451,2.431819782909798,0.892774727412064,0.30652157487448456,5.330549948733505,0.18396602469684997,-0.022779784703124212
ISA CTEEP,Energia,2025,2.8745791296773096,0.26681268490693966,0.11713456694125875,0.05319792399254835,3.7563853801017717,0.7187210318581322,0.3391288922703349,3.0570547285914365,0.19938303912013405,-0.12915526928528312
Taesa,Energia,2015,3.353872535195288,0.5895906876331067,0.20777004682361355,0.10261521126531714,2.064817973392145,0.13133463701776238,0.4143935012160283,3.284095253758696,0.17404483045222893,0.983733563536721
Taesa,Energia,2016,3.1375476789876022,0.5927960148402424,0.20012731022558333,0.10249735542588612,1.8195625889477245,0.09447888849899522,0.39122658896487617,3.420465515392041,0.16539500015278308,0.983733563536721
Taesa,Energia,2017,2.9064870169600736,0.5927960148402424,0.149114950206461,0.08048410765231252,3.0193291334381755,0.08790622508832498,0.373088411659106,4.161170910528491,0.13371608552394715,0.983733563536721
Taesa,Energia,2018,3.0845308661680235,0.5927960148402424,0.2343160139036039,0.1243347778058641,2.980296998322524,0.03226474748958341,0.3829900651022354,6.770563529005099,0.18978426223617717,0.7322039557568719
Taesa,Energia,2019,2.909396816306111,0.5584055123264654,0.2034415882942156,0.08925353001644884,3.5809597782641465,0.08285189879387979,0.4757983454283429,5.428942375684417,0.15983640570558655,0.4992754709160488
Taesa,Energia,2020,3.350378767669881,0.5927960148402424,0.3755331980064734,0.16042961928319888,2.8042305347991965,1.0646212230126075,0.4432896321619372,6.718297537658536,0.2524764418554316,0.1453250314633534
Taesa,Energia,2021,3.328555846994095,0.5927960148402424,0.3311585344326704,0.13926552792637728,1.5066952220332643,0.2715516572226966,0.4280977765279588,4.24048245359575,0.21842782625544685,0.4172101257787548
Taesa,Energia,2022,3.208941505061882,0.5538718074447825,0.22056468968153906,0.08372570444381189,3.024587941267742,1.060358271081147,0.4712086100931644,3.3099651959102823,0.15116440901744005,0.7685296904243313
Taesa,Energia,2023,2.792939624926683,0.406837241784638,0.2047867219817616,0.07033051538368512,2.0015363308830505,0.7462380175903887,0.49888485867609567,2.5835629139365937,0.1728713799040921,0.22497796030832964
Taesa,Energia,2024,3.030349868670824,0.4555815303251251,0.24409741676062152,0.0829086823695629,1.2273548050728842,0.30493502970876757,0.47965446586729354,2.8609340669771366,0.18198429227452492,0.4142764469742651
Taesa,Energia,2025,2.7338828008744596,0.3416575243727824,0.20763132308632087,0.07019583581742986,1.5663772890342536,0.3245306402162849,0.48761198206420847,2.637612552040709,0.2054567243800526,0.3311835156277539
Petrobras,Petróleo,2015,0.8122609890622376,-0.10934964152245692,-0.13635870197340363,-0.03907302793469868,1.5199243537805185,0.8769673394758541,0.547527870819377,-0.47031132983845086,0.35732195726196625,0.26864673950217327
Petrobras,Petróleo,2016,0.8973102279281925,-0.04616244793675621,-0.051613694543469056,-0.016206076191541036,1.797614794189757,0.8514297682555718,0.4792675275950531,0.6062902335846975,0.35106622191578307,0.3174539702536192
Petrobras,Petróleo,2017,0.8636775410211671,0.0013288919438128976,0.0013983212726578118,0.00045338929544265586,1.8890046646877083,0.9025746652935118,0.4347281768819564,1.1953859299344916,0.34117845138091313,0.3047885933837396
Petrobras,Petróleo,2018,0.8545947243851405,0.07631575938439726,0.09415855796122634,0.031027121129890187,1.4794370956442906,0.5548069394651173,0.3798794384019022,3.074691943127962,0.40656243717118373,0.273974090716793
Petrobras,Petróleo,2019,1.3888898079372693,0.13555228374332082,0.13696065682279357,0.04424353490401302,0.9651648342187056,0.25583097281892775,0.37921903735484785,2.370962593226733,0.3263946108631539,0.33670035898029743
Petrobras,Petróleo,2020,1.4257743440083215,0.022957411538984597,0.020073919331512133,0.00632558214901678,1.0442888903563803,0.44652828222794544,0.39754957115469725,1.0007462084543401,0.2755355122799946,0.5443692592687884
Petrobras,Petróleo,2021,1.6430474431592248,0.2080880856010134,0.27533170252142686,0.11024604527874476,1.2470777463995315,0.4329456761023771,0.33693166459564766,3.5579688132847305,0.4652526180660691,0.44873063702316046
Petrobras,Petróleo,2022,1.6883007722344898,0.2080880856010134,0.45981298885321964,0.1729490571663137,0.9958529539305324,0.25482651422149744,0.2873967578879687,13.654979802826205,0.6565476513475355,0.3982964681811944
Petrobras,Petróleo,2023,1.5224983105270764,0.2080880856010134,0.3273683109274468,0.11910498549797885,0.9582194622029183,0.37585403347811236,0.28838658353697066,13.654979802826205,0.4872013002337071,0.4212861869475033
Petrobras,Petróleo,2024,1.3602272889336204,0.0754010052380768,0.10070092567902175,0.03290282602105091,0.6940782719395507,0.10396903617921235,0.3320305797401664,1.663627214414764,0.43637118520052953,0.41569874640658966
Petrobras,Petróleo,2025,1.3690470687309189,0.2080880856010134,0.2648669618546554,0.09040869257447959,0.7058900629133731,0.17950475883206968,0.31390260988123975,13.654979802826205,0.4066972974254305,0.402639740005507
Prio,Petróleo,2015,4.606169810053305,0.2080880856010134,0.1207968450013948,0.09381268388334436,5.760997134022236,2.1900915830657355,0.027293109732319375,4.072243713733076,0.21500683495930883,-0.07970490494762339
Prio,Petróleo,2016,3.798839322292904,0.2080880856010134,0.28966183621210523,0.1729490571663137,5.760997134022236,0.311391610148204,0.029674722760906862,13.654979802826205,0.3675927525640516,0.2865250294693506
Prio,Petróleo,2017,1.0735144833889594,0.057362311348848706,0.03559280078746471,0.024467072067897784,3.9181331046059062,0.42630457639311603,0.12036613930421389,3.064174228675136,0.4265356728584621,0.09652346222856523
Prio,Petróleo,2018,1.5383499034066814,0.2080880856010134,0.20353249963242454,0.13328991719922997,2.8021596502293886,0.4154038157774148,0.18197172139333262,2.3959930779295693,0.5523000683771583,0.31818781510625266
Prio,Petróleo,2019,2.695486229783756,0.2080880856010134,0.3890562149294652,0.15343974617428002,0.9061596626627532,0.27512317468796843,0.4113224807463945,2.6041381273461544,0.2995301608397175,0.27042422945049277
Prio,Petróleo,2020,3.831668141488353,0.2080880856010134,0.1437242781703717,0.06667512656354131,0.8566916451611553,0.37650253623137836,0.3733080144911556,2.05540160769531,0.2803226577188045,0.849468932903053
Prio,Petróleo,2021,2.008154453033813,0.2080880856010134,0.20135889148580363,0.10907459495691825,5.622754943153618,0.8938155446101601,0.31921775676402797,3.4089153203646987,0.3596966996295683,0.49675489302441334
Prio,Petróleo,2022,2.174228546509572,0.2080880856010134,0.34644825216131353,0.16880032626491687,5.760997134022236,2.1900915830657355,0.4542665639536373,13.654979802826205,0.3134327659817599,0.7742874765752988
Prio,Petróleo,2023,2.407427240275779,0.2080880856010134,0.37323825430817076,0.1729490571663137,1.5286267062492729,0.6742293387254674,0.3374810126349779,6.8073916228274625,0.4205103880013558,0.6501688654411186
Prio,Petróleo,2024,2.664590600441359,0.2080880856010134,0.3973742363889297,0.1729490571663137,2.1560777390140666,1.082667650640758,0.4024254762637035,11.885952062319669,0.25760790899248404,0.673331846400021
Prio,Petróleo,2025,2.151607421990303,0.14447412596028225,0.08733473207265774,0.03508091082829195,1.8191494718759829,0.6457566230466727,0.44310472150771263,0.886082074111076,0.2428179481628159,0.5246471371846437
Raízen,Petróleo,2020,0.20415104465824968,0.020812949971772177,0.45981298885321964,0.07199871060016277,1.1180379308638089,0.1808760157727677,0.313068261322251,5.400298906854931,2.115524630636486,0.034168022959665235
Raízen,Petróleo,2021,0.11892055041893217,0.01162378107704619,0.1852715281464255,0.03310840132564338,1.118307494286576,0.20175160032413117,0.25713578804231746,5.085732897254604,2.115524630636486,0.03055682488203838
